@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
26, 294, 7644, 11.308, 0.453, 0.917, 7.6, 3464, 7010, 456, 1
7, 61, 427, 8.714, 0.321, 0.965, 1.78, 137, 412, 77, 1
8, 186, 1488, 23.25, 0.399, 0.812, 2.53, 593, 1208, 234, 1
1, 63, 63, 63.0, 1.0, 1.0, 63.0, 63, 63, 1, 2
1, 186, 186, 186.0, 0.828, 1.0, 9.06, 154, 186, 17, 2
1, 214, 214, 214.0, 1.0, 1.0, 214.0, 214, 214, 1, 2
5, 29, 145, 5.8, 0.317, 0.952, 1.39, 46, 138, 33, 1
9, 207, 1863, 23.0, 0.177, 0.632, 1.29, 330, 1178, 255, 1
9, 103, 927, 11.444, 0.164, 0.771, 1.22, 152, 715, 125, 1
7, 175, 1225, 25.0, 0.186, 0.906, 1.21, 228, 1110, 188, 1
10, 86, 860, 8.6, 0.145, 0.637, 1.21, 125, 548, 103, 1
9, 314, 2826, 34.889, 0.156, 0.587, 1.25, 440, 1659, 352, 1
7, 80, 560, 11.429, 0.155, 0.698, 1.18, 87, 391, 74, 1
1, 148, 148, 148.0, 0.986, 1.0, 73.0, 146, 148, 2, 2
8, 199, 1592, 24.875, 0.115, 0.575, 1.18, 183, 915, 155, 1
7, 198, 1386, 28.286, 0.055, 0.359, 1.23, 76, 498, 62, 1
7, 148, 1036, 21.143, 0.184, 0.816, 1.2, 191, 845, 159, 1
24, 187, 4488, 7.792, 0.485, 0.918, 8.16, 2178, 4122, 267, 1
28, 32, 896, 1.143, 0.501, 0.744, 7.02, 449, 667, 64, 1
8, 215, 1720, 26.875, 0.416, 0.808, 2.94, 715, 1389, 243, 1
8, 187, 1496, 23.375, 0.155, 0.747, 1.38, 232, 1118, 168, 1
8, 14, 112, 1.75, 0.286, 0.884, 2.67, 32, 99, 12, 1
8, 14, 112, 1.75, 0.25, 0.786, 3.11, 28, 88, 9, 1
8, 15, 120, 1.875, 0.325, 0.833, 1.86, 39, 100, 21, 1
8, 15, 120, 1.875, 0.267, 0.767, 2.29, 32, 92, 14, 1
9, 129, 1161, 14.333, 0.169, 0.647, 1.41, 196, 751, 139, 1
7, 15, 105, 2.143, 0.4, 0.924, 1.5, 42, 97, 28, 1
9, 107, 963, 11.889, 0.209, 0.778, 1.38, 201, 749, 146, 1
10, 508, 5080, 50.8, 0.16, 0.628, 1.41, 813, 3189, 578, 1
9, 490, 4410, 54.444, 0.067, 0.323, 1.4, 297, 1425, 212, 1
2, 69, 138, 34.5, 0.087, 0.507, 1.2, 12, 70, 10, 1
7, 14, 98, 2.0, 0.316, 0.908, 1.94, 31, 89, 16, 1
4, 98, 392, 24.5, 0.523, 0.98, 2.14, 205, 384, 96, 1
24, 177, 4248, 7.375, 0.514, 0.961, 8.02, 2182, 4082, 272, 1
2, 537, 1074, 268.5, 0.621, 0.747, 16.68, 667, 802, 40, 2
9, 194, 1746, 21.556, 0.169, 0.597, 1.37, 295, 1043, 215, 1
7, 245, 1715, 35.0, 0.143, 0.608, 1.41, 246, 1042, 175, 1
1, 65, 65, 65.0, 0.2, 1.0, 1.08, 13, 65, 12, 1
13, 104, 1352, 8.0, 0.198, 0.639, 3.44, 268, 864, 78, 1
25, 84, 2100, 3.36, 0.443, 0.82, 8.45, 930, 1722, 110, 1
24, 186, 4464, 7.75, 0.514, 0.988, 7.55, 2296, 4410, 304, 1
25, 292, 7300, 11.68, 0.472, 0.915, 7.51, 3448, 6676, 459, 1
9, 112, 1008, 12.444, 0.213, 0.835, 1.59, 215, 842, 135, 1
9, 181, 1629, 20.111, 0.369, 0.737, 2.99, 601, 1201, 201, 1
9, 376, 3384, 41.778, 0.225, 0.875, 1.34, 760, 2960, 569, 1
9, 353, 3177, 39.222, 0.187, 0.634, 1.45, 594, 2013, 411, 1
5, 14, 70, 2.8, 0.257, 0.814, 3.6, 18, 57, 5, 1
9, 510, 4590, 56.667, 0.171, 0.695, 1.27, 787, 3190, 618, 1
9, 99, 891, 11.0, 0.21, 0.778, 1.39, 187, 693, 135, 1
9, 306, 2754, 34.0, 0.213, 0.807, 1.38, 587, 2222, 424, 1
9, 66, 594, 7.333, 0.241, 0.707, 1.42, 143, 420, 101, 1
1, 177, 177, 177.0, 0.203, 1.0, 1.03, 36, 177, 35, 1
10, 511, 5110, 51.1, 0.134, 0.557, 1.28, 684, 2846, 534, 1
9, 102, 918, 11.333, 0.214, 0.708, 1.3, 196, 650, 151, 1
7, 14, 98, 2.0, 0.316, 0.827, 1.94, 31, 81, 16, 1
13, 227, 2951, 17.462, 0.226, 0.837, 3.11, 668, 2470, 215, 1
9, 111, 999, 12.333, 0.184, 0.771, 1.6, 184, 770, 115, 1
8, 64, 512, 8.0, 0.252, 0.865, 1.63, 129, 443, 79, 1
8, 180, 1440, 22.5, 0.371, 0.832, 2.32, 534, 1198, 230, 1
9, 123, 1107, 13.667, 0.331, 0.65, 2.3, 366, 719, 159, 1
9, 186, 1674, 20.667, 0.372, 0.778, 2.44, 622, 1303, 255, 1
1, 40, 40, 40.0, 0.2, 1.0, 1.14, 8, 40, 7, 1
8, 523, 4184, 65.375, 0.06, 0.305, 1.2, 250, 1277, 209, 1
7, 13, 91, 1.857, 0.209, 0.846, 2.71, 19, 77, 7, 1
8, 69, 552, 8.625, 0.205, 0.826, 1.38, 113, 456, 82, 1
7, 136, 952, 19.429, 0.18, 0.775, 1.2, 171, 738, 142, 1
2, 536, 1072, 268.0, 0.568, 0.688, 24.36, 609, 737, 25, 2
6, 131, 786, 21.833, 0.106, 0.471, 1.38, 83, 370, 60, 1
7, 117, 819, 16.714, 0.186, 0.847, 1.26, 152, 694, 121, 1
9, 508, 4572, 56.444, 0.128, 0.53, 1.27, 587, 2425, 461, 1
2, 45, 90, 22.5, 0.078, 0.944, 1.17, 7, 85, 6, 1
1, 22, 22, 22.0, 0.955, 1.0, 21.0, 21, 22, 1, 2
1, 54, 54, 54.0, 0.944, 1.0, 17.0, 51, 54, 3, 2
1, 15, 15, 15.0, 0.867, 1.0, 13.0, 13, 15, 1, 2
10, 55, 550, 5.5, 0.678, 0.827, 6.32, 373, 455, 59, 1
10, 27, 270, 2.7, 0.63, 0.833, 6.07, 170, 225, 28, 1
9, 67, 603, 7.444, 0.468, 0.823, 3.76, 282, 496, 75, 1
1, 180, 180, 180.0, 0.983, 1.0, 88.5, 177, 180, 2, 2
10, 80, 800, 8.0, 0.553, 0.719, 5.08, 442, 575, 87, 1
10, 22, 220, 2.2, 0.591, 0.855, 6.5, 130, 188, 20, 1
7, 15, 105, 2.143, 0.705, 0.971, 6.17, 74, 102, 12, 1
15, 11, 165, 0.733, 0.503, 0.685, 10.38, 83, 113, 8, 1
12, 257, 3084, 21.417, 0.283, 0.615, 3.0, 872, 1898, 291, 1
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, 1
34, 1, 34, 0.029, 1.0, 1.0, 34.0, 34, 34, 1, 4
1, 379, 379, 379.0, 0.963, 1.0, 60.83, 365, 379, 6, 2
10, 50, 500, 5.0, 0.602, 0.746, 5.57, 301, 373, 54, 1
9, 12, 108, 1.333, 0.648, 0.741, 10.0, 70, 80, 7, 1
11, 228, 2508, 20.727, 0.282, 0.621, 2.96, 708, 1558, 239, 1
22, 1, 22, 0.045, 1.0, 1.0, 22.0, 22, 22, 1, 4
1, 14, 14, 14.0, 0.643, 1.0, 3.0, 9, 14, 3, 2
1, 19, 19, 19.0, 0.579, 1.0, 3.67, 11, 19, 3, 2
1, 14, 14, 14.0, 0.643, 1.0, 4.5, 9, 14, 2, 2
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, 2
1, 104, 104, 104.0, 0.971, 1.0, 50.5, 101, 104, 2, 2
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
14, 402, 5628, 28.714, 0.399, 0.631, 4.75, 2248, 3554, 473, 1
9, 18, 162, 2.0, 0.519, 0.796, 7.64, 84, 129, 11, 1
14, 421, 5894, 30.071, 0.379, 0.581, 4.8, 2236, 3424, 466, 1
11, 80, 880, 7.273, 0.492, 0.882, 4.98, 433, 776, 87, 1
1, 47, 47, 47.0, 0.532, 1.0, 25.0, 25, 47, 1, 2
24, 157, 3768, 6.542, 0.905, 0.958, 18.34, 3411, 3609, 186, 1
14, 407, 5698, 29.071, 0.353, 0.574, 4.54, 2010, 3273, 443, 1
9, 17, 153, 1.889, 0.523, 0.869, 7.27, 80, 133, 11, 1
24, 336, 8064, 14.0, 0.898, 0.958, 15.91, 7238, 7729, 455, 1
9, 20, 180, 2.222, 0.55, 0.733, 9.9, 99, 132, 10, 1
10, 19, 190, 1.9, 0.584, 0.842, 6.94, 111, 160, 16, 1
10, 19, 190, 1.9, 0.563, 0.837, 8.23, 107, 159, 13, 1
13, 350, 4550, 26.923, 0.381, 0.589, 4.49, 1732, 2682, 386, 1
132, 547, 72204, 4.144, 0.37, 0.483, 20.66, 26693, 34874, 1292, 3
8, 74, 592, 9.25, 0.568, 0.983, 3.11, 336, 582, 108, 1
1, 40, 40, 40.0, 0.9, 1.0, 12.0, 36, 40, 3, 1
1, 32, 32, 32.0, 0.438, 1.0, 2.0, 14, 32, 7, 1
12, 71, 852, 5.917, 0.608, 0.866, 5.95, 518, 738, 87, 1
1, 39, 39, 39.0, 0.308, 1.0, 1.71, 12, 39, 7, 2
24, 107, 2568, 4.458, 0.908, 0.982, 16.91, 2333, 2523, 138, 1
11, 184, 2024, 16.727, 0.455, 0.76, 4.72, 920, 1539, 195, 1
11, 141, 1551, 12.818, 0.366, 0.79, 2.85, 567, 1225, 199, 1
10, 18, 180, 1.8, 0.572, 0.867, 6.44, 103, 156, 16, 1
9, 18, 162, 2.0, 0.66, 0.883, 7.13, 107, 143, 15, 1
14, 269, 3766, 19.214, 0.337, 0.625, 4.61, 1271, 2353, 276, 1
11, 246, 2706, 22.364, 0.349, 0.765, 2.85, 944, 2071, 331, 1
10, 155, 1550, 15.5, 0.329, 0.601, 2.88, 510, 931, 177, 1
25, 1, 25, 0.04, 1.0, 1.0, 25.0, 25, 25, 1, 4
9, 8, 72, 0.889, 0.681, 0.764, 12.25, 49, 55, 4, 1
8, 121, 968, 15.125, 0.431, 0.98, 3.11, 417, 949, 134, 1
8, 59, 472, 7.375, 0.464, 0.985, 2.74, 219, 465, 80, 1
10, 1, 10, 0.1, 1.0, 1.0, 10.0, 10, 10, 1, 4
10, 280, 2800, 28.0, 0.356, 0.77, 2.63, 998, 2157, 380, 1
17, 106, 1802, 6.235, 0.927, 1.0, 14.53, 1671, 1802, 115, 1
13, 159, 2067, 12.231, 0.412, 0.627, 4.81, 852, 1296, 177, 1
9, 18, 162, 2.0, 0.605, 0.895, 7.0, 98, 145, 14, 1
12, 285, 3420, 23.75, 0.411, 0.708, 4.33, 1404, 2421, 324, 1
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, 4
10, 252, 2520, 25.2, 0.377, 0.775, 2.88, 950, 1953, 330, 1
1, 193, 193, 193.0, 0.57, 1.0, 2.97, 110, 193, 37, 2
128, 347, 44416, 2.711, 0.399, 0.567, 13.07, 17721, 25163, 1356, 3
10, 240, 2400, 24.0, 0.383, 0.821, 2.75, 919, 1971, 334, 1
14, 203, 2842, 14.5, 0.362, 0.67, 4.36, 1028, 1904, 236, 1
13, 123, 1599, 9.462, 0.428, 0.798, 4.38, 684, 1276, 156, 1
8, 95, 760, 11.875, 0.466, 0.904, 2.95, 354, 687, 120, 1
14, 183, 2562, 13.071, 0.39, 0.681, 4.87, 998, 1745, 205, 1
6, 54, 324, 9.0, 0.549, 0.96, 3.36, 178, 311, 53, 1
83, 315, 26145, 3.795, 0.295, 0.594, 9.21, 7725, 15523, 839, 5
10, 19, 190, 1.9, 0.584, 0.816, 6.94, 111, 155, 16, 1
8, 272, 2176, 34.0, 0.359, 0.848, 2.7, 781, 1846, 289, 1
14, 254, 3556, 18.143, 0.377, 0.569, 4.72, 1341, 2022, 284, 1
11, 433, 4763, 39.364, 0.449, 0.706, 4.65, 2137, 3365, 460, 1
10, 19, 190, 1.9, 0.6, 0.768, 9.5, 114, 146, 12, 1
14, 416, 5824, 29.714, 0.384, 0.617, 4.64, 2234, 3594, 481, 1
13, 213, 2769, 16.385, 0.359, 0.658, 4.65, 995, 1821, 214, 1
3, 4, 12, 1.333, 0.75, 0.75, 9.0, 9, 9, 1, 1
13, 133, 1729, 10.231, 0.36, 0.721, 4.9, 622, 1247, 127, 1
27, 320, 8640, 11.852, 0.321, 0.561, 4.53, 2774, 4845, 613, 1
9, 154, 1386, 17.111, 0.406, 0.727, 2.93, 563, 1008, 192, 1
11, 71, 781, 6.455, 0.69, 0.95, 7.0, 539, 742, 77, 1
16, 344, 5504, 21.5, 0.373, 0.572, 5.73, 2053, 3146, 358, 1
11, 154, 1694, 14.0, 0.36, 0.731, 2.96, 609, 1238, 206, 1
12, 23, 276, 1.917, 0.576, 0.79, 9.94, 159, 218, 16, 1
10, 155, 1550, 15.5, 0.332, 0.687, 2.47, 514, 1065, 208, 1
24, 120, 2880, 5.0, 0.927, 0.972, 21.36, 2670, 2800, 125, 1
12, 11, 132, 0.917, 0.652, 0.735, 12.29, 86, 97, 7, 1
13, 135, 1755, 10.385, 0.492, 0.833, 5.5, 864, 1462, 157, 1
11, 70, 770, 6.364, 0.381, 0.639, 3.53, 293, 492, 83, 1
16, 359, 5744, 22.438, 0.376, 0.652, 5.41, 2158, 3747, 399, 1
12, 22, 264, 1.833, 0.553, 0.841, 7.68, 146, 222, 19, 1
9, 70, 630, 7.778, 0.433, 0.851, 2.79, 273, 536, 98, 1
16, 408, 6528, 25.5, 0.39, 0.644, 5.28, 2546, 4204, 482, 1
11, 22, 242, 2.0, 0.649, 0.847, 8.72, 157, 205, 18, 1
9, 155, 1395, 17.222, 0.366, 0.723, 2.54, 511, 1008, 201, 1
12, 71, 852, 5.917, 0.608, 0.863, 6.4, 518, 735, 81, 1
24, 309, 7416, 12.875, 0.921, 0.984, 17.51, 6828, 7295, 390, 1
16, 424, 6784, 26.5, 0.371, 0.563, 5.34, 2514, 3820, 471, 1
14, 62, 868, 4.429, 0.433, 0.646, 5.97, 376, 561, 63, 1
23, 198, 4554, 8.609, 0.924, 0.999, 14.93, 4210, 4548, 282, 1
10, 256, 2560, 25.6, 0.363, 0.765, 2.84, 928, 1959, 327, 1
186, 469, 87234, 2.522, 0.378, 0.529, 22.29, 33017, 46133, 1481, 3
11, 71, 781, 6.455, 0.666, 0.937, 6.19, 520, 732, 84, 1
23, 137, 3151, 5.957, 0.855, 0.934, 16.64, 2695, 2943, 162, 1
15, 356, 5340, 23.733, 0.398, 0.738, 5.32, 2127, 3940, 400, 1
11, 81, 891, 7.364, 0.339, 0.695, 2.77, 302, 619, 109, 1
16, 424, 6784, 26.5, 0.371, 0.719, 5.16, 2518, 4879, 488, 1
12, 72, 864, 6.0, 0.638, 0.918, 6.12, 551, 793, 90, 1
1, 45, 45, 45.0, 0.244, 1.0, 1.38, 11, 45, 8, 2
11, 19, 209, 1.727, 0.598, 0.947, 7.35, 125, 198, 17, 1
16, 417, 6672, 26.063, 0.381, 0.652, 5.29, 2543, 4349, 481, 1
3, 4, 12, 1.333, 0.917, 0.917, 11.0, 11, 11, 1, 1
6, 57, 342, 9.5, 0.453, 0.906, 2.46, 155, 310, 63, 1
9, 232, 2088, 25.778, 0.274, 0.782, 1.76, 573, 1633, 326, 1
10, 316, 3160, 31.6, 0.366, 0.673, 2.74, 1158, 2126, 422, 1
10, 268, 2680, 26.8, 0.494, 0.754, 6.02, 1325, 2022, 220, 1
9, 80, 720, 8.889, 0.304, 0.838, 1.8, 219, 603, 122, 1
9, 162, 1458, 18.0, 0.254, 0.527, 2.69, 371, 769, 138, 1
8, 109, 872, 13.625, 0.447, 0.959, 2.47, 390, 836, 158, 1
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, 1
15, 29, 435, 1.933, 0.524, 0.97, 4.15, 228, 422, 55, 1
7, 110, 770, 15.714, 0.21, 0.627, 1.38, 162, 483, 117, 1
9, 125, 1125, 13.889, 0.21, 0.601, 1.69, 236, 676, 140, 1
7, 240, 1680, 34.286, 0.215, 0.538, 1.64, 362, 904, 221, 1
5, 203, 1015, 40.6, 0.239, 0.859, 1.3, 243, 872, 187, 1
18, 158, 2844, 8.778, 0.198, 0.418, 2.46, 563, 1190, 229, 1
7, 243, 1701, 34.714, 0.198, 0.48, 1.48, 336, 817, 227, 1
17, 11, 187, 0.647, 0.417, 0.647, 9.75, 78, 121, 8, 1
10, 141, 1410, 14.1, 0.236, 0.645, 2.25, 333, 910, 148, 1
5, 69, 345, 13.8, 0.249, 0.632, 1.51, 86, 218, 57, 1
9, 150, 1350, 16.667, 0.237, 0.579, 1.75, 320, 782, 183, 1
17, 24, 408, 1.412, 0.4, 0.838, 4.79, 163, 342, 34, 1
7, 239, 1673, 34.143, 0.16, 0.476, 1.51, 268, 797, 177, 1
4, 31, 124, 7.75, 0.419, 0.944, 1.58, 52, 117, 33, 1
23, 249, 5727, 10.826, 0.77, 0.958, 16.33, 4409, 5488, 270, 1
17, 23, 391, 1.353, 0.373, 0.621, 10.43, 146, 243, 14, 1
9, 100, 900, 11.111, 0.247, 0.637, 1.83, 222, 573, 121, 1
4, 44, 176, 11.0, 0.267, 0.614, 1.81, 47, 108, 26, 1
5, 107, 535, 21.4, 0.247, 0.91, 1.43, 132, 487, 92, 1
79, 159, 12561, 2.013, 0.319, 0.368, 51.4, 4009, 4623, 78, 1
14, 284, 3976, 20.286, 0.236, 0.698, 2.24, 938, 2777, 419, 1
9, 333, 2997, 37.0, 0.237, 0.671, 1.57, 711, 2011, 452, 1
9, 197, 1773, 21.889, 0.274, 0.699, 1.74, 485, 1240, 278, 1
6, 94, 564, 15.667, 0.188, 0.874, 1.63, 106, 493, 65, 1
7, 61, 427, 8.714, 0.241, 0.794, 1.47, 103, 339, 70, 1
10, 293, 2930, 29.3, 0.207, 0.596, 1.53, 606, 1746, 397, 1
6, 96, 576, 16.0, 0.309, 0.925, 1.73, 178, 533, 103, 1
8, 298, 2384, 37.25, 0.242, 0.791, 1.5, 576, 1886, 383, 1
6, 96, 576, 16.0, 0.319, 0.703, 2.3, 184, 405, 80, 1
5, 94, 470, 18.8, 0.277, 0.945, 1.63, 130, 444, 80, 1
10, 330, 3300, 33.0, 0.225, 0.771, 1.44, 744, 2545, 518, 1
6, 95, 570, 15.833, 0.274, 0.784, 1.97, 156, 447, 79, 1
7, 19, 133, 2.714, 0.286, 0.632, 1.65, 38, 84, 23, 1
6, 97, 582, 16.167, 0.235, 0.703, 1.71, 137, 409, 80, 1
16, 24, 384, 1.5, 0.44, 0.948, 5.28, 169, 364, 32, 1
12, 91, 1092, 7.583, 0.281, 0.59, 2.46, 307, 644, 125, 1
4, 96, 384, 24.0, 0.417, 0.753, 2.19, 160, 289, 73, 1
6, 96, 576, 16.0, 0.262, 0.842, 1.51, 151, 485, 100, 1
10, 303, 3030, 30.3, 0.179, 0.669, 1.32, 543, 2028, 410, 1
10, 284, 2840, 28.4, 0.202, 0.709, 1.43, 575, 2013, 402, 1
5, 99, 495, 19.8, 0.303, 0.739, 1.92, 150, 366, 78, 1
5, 39, 195, 7.8, 0.395, 0.826, 3.67, 77, 161, 21, 1
63, 66, 4158, 1.048, 0.491, 0.591, 44.37, 2041, 2458, 46, 3
63, 79, 4977, 1.254, 0.338, 0.345, 186.78, 1681, 1718, 9, 3
9, 18, 162, 2.0, 0.395, 0.759, 2.78, 64, 123, 23, 1
9, 151, 1359, 16.778, 0.185, 0.566, 1.39, 251, 769, 181, 1
7, 92, 644, 13.143, 0.292, 0.907, 1.54, 188, 584, 122, 1
8, 75, 600, 9.375, 0.228, 0.662, 1.37, 137, 397, 100, 1
1, 40, 40, 40.0, 0.4, 1.0, 1.07, 16, 40, 15, 1
9, 59, 531, 6.556, 0.237, 0.802, 1.56, 126, 426, 81, 1
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, 4
7, 31, 217, 4.429, 0.336, 0.834, 1.52, 73, 181, 48, 1
9, 211, 1899, 23.444, 0.219, 0.707, 1.48, 416, 1343, 282, 1
9, 93, 837, 10.333, 0.229, 0.734, 1.57, 192, 614, 122, 1
1, 63, 63, 63.0, 0.952, 1.0, 20.0, 60, 63, 3, 2
8, 48, 384, 6.0, 0.396, 0.924, 2.03, 152, 355, 75, 1
5, 2, 10, 0.4, 0.8, 0.8, 8.0, 8, 8, 1, 1
7, 56, 392, 8.0, 0.143, 0.401, 1.56, 56, 157, 36, 1
7, 105, 735, 15.0, 0.256, 0.705, 1.69, 188, 518, 111, 1
7, 53, 371, 7.571, 0.089, 0.245, 1.5, 33, 91, 22, 1
1, 102, 102, 102.0, 0.961, 1.0, 24.5, 98, 102, 4, 2
8, 77, 616, 9.625, 0.232, 0.731, 1.47, 143, 450, 97, 1
7, 62, 434, 8.857, 0.272, 0.963, 1.46, 118, 418, 81, 1
1, 29, 29, 29.0, 0.31, 1.0, 1.13, 9, 29, 8, 1
5, 56, 280, 11.2, 0.121, 0.471, 1.31, 34, 132, 26, 1
4, 44, 176, 11.0, 0.267, 0.778, 1.42, 47, 137, 33, 1
2, 47, 94, 23.5, 0.17, 0.511, 1.14, 16, 48, 14, 1
6, 39, 234, 6.5, 0.226, 0.705, 1.66, 53, 165, 32, 1
1, 47, 47, 47.0, 0.426, 1.0, 1.05, 20, 47, 19, 1
5, 12, 60, 2.4, 0.2, 0.467, 1.71, 12, 28, 7, 1
5, 58, 290, 11.6, 0.09, 0.259, 1.18, 26, 75, 22, 1
1, 45, 45, 45.0, 0.356, 1.0, 1.07, 16, 45, 15, 1
8, 126, 1008, 15.75, 0.209, 0.573, 1.45, 211, 578, 146, 1
8, 17, 136, 2.125, 0.228, 0.86, 1.48, 31, 117, 21, 1
7, 28, 196, 4.0, 0.286, 0.781, 1.56, 56, 153, 36, 1
8, 30, 240, 3.75, 0.242, 0.821, 1.53, 58, 197, 38, 1
8, 54, 432, 6.75, 0.188, 0.78, 1.53, 81, 337, 53, 1
6, 15, 90, 2.5, 0.244, 0.733, 2.2, 22, 66, 10, 1
9, 98, 882, 10.889, 0.185, 0.662, 1.58, 163, 584, 103, 1
4, 253, 1012, 63.25, 0.129, 0.66, 1.41, 131, 668, 93, 1
7, 28, 196, 4.0, 0.306, 0.847, 1.58, 60, 166, 38, 1
5, 19, 95, 3.8, 0.316, 0.916, 1.5, 30, 87, 20, 1
7, 14, 98, 2.0, 0.357, 0.939, 1.84, 35, 92, 19, 1
7, 87, 609, 12.429, 0.365, 0.856, 1.91, 222, 521, 116, 1
7, 28, 196, 4.0, 0.27, 0.75, 1.36, 53, 147, 39, 1
5, 25, 125, 5.0, 0.4, 0.928, 1.52, 50, 116, 33, 1
5, 7, 35, 1.4, 0.314, 0.857, 1.83, 11, 30, 6, 1
11, 427, 4697, 38.818, 0.566, 0.57, 189.79, 2657, 2676, 14, 2
5, 110, 550, 22.0, 0.547, 0.556, 100.33, 301, 306, 3, 2
6, 7, 42, 1.167, 0.714, 0.857, 30.0, 30, 36, 1, 1
38, 227, 8626, 5.974, 0.304, 0.648, 7.09, 2623, 5593, 370, 1
1, 235, 235, 235.0, 0.923, 1.0, 27.13, 217, 235, 8, 2
1, 12, 12, 12.0, 0.667, 1.0, 4.0, 8, 12, 2, 2
11, 22, 242, 2.0, 0.281, 0.669, 1.94, 68, 162, 35, 1
3, 544, 1632, 181.33, 0.326, 0.406, 16.12, 532, 662, 33, 2
8, 22, 176, 2.75, 0.324, 0.909, 1.78, 57, 160, 32, 1
2, 325, 650, 162.5, 0.485, 0.537, 28.64, 315, 349, 11, 2
12, 207, 2484, 17.25, 0.2, 0.699, 1.7, 496, 1736, 292, 1
12, 245, 2940, 20.417, 0.204, 0.797, 1.7, 599, 2342, 353, 1
3, 259, 777, 86.333, 0.96, 0.978, 67.82, 746, 760, 11, 2
9, 299, 2691, 33.222, 0.226, 0.705, 1.58, 607, 1896, 385, 1
8, 319, 2552, 39.875, 0.174, 0.692, 1.26, 445, 1765, 353, 1
8, 42, 336, 5.25, 0.271, 0.813, 1.54, 91, 273, 59, 1
8, 309, 2472, 38.625, 0.186, 0.644, 1.41, 459, 1593, 325, 1
7, 43, 301, 6.143, 0.219, 0.983, 1.27, 66, 296, 52, 1
5, 8, 40, 1.6, 0.325, 0.9, 1.63, 13, 36, 8, 1
1, 172, 172, 172.0, 0.465, 1.0, 1.04, 80, 172, 77, 2
7, 95, 665, 13.571, 0.268, 0.929, 1.56, 178, 618, 114, 1
7, 86, 602, 12.286, 0.281, 0.958, 1.55, 169, 577, 109, 1
7, 74, 518, 10.571, 0.16, 0.83, 1.12, 83, 430, 74, 1
5, 19, 95, 3.8, 0.211, 0.779, 1.33, 20, 74, 15, 1
8, 340, 2720, 42.5, 0.183, 0.736, 1.41, 499, 2002, 355, 1
20, 19, 380, 0.95, 0.495, 0.713, 12.53, 188, 271, 15, 1
20, 16, 320, 0.8, 0.5, 0.572, 26.67, 160, 183, 6, 1
1, 95, 95, 95.0, 1.0, 1.0, 95.0, 95, 95, 1, 2
8, 45, 360, 5.625, 0.492, 0.722, 9.32, 177, 260, 19, 1
1, 138, 138, 138.0, 1.0, 1.0, 138.0, 138, 138, 1, 2
33, 180, 5940, 5.455, 0.236, 0.611, 1.68, 1400, 3627, 835, 1
10, 67, 670, 6.7, 0.291, 0.588, 2.27, 195, 394, 86, 1
18, 342, 6156, 19.0, 0.847, 0.897, 43.48, 5217, 5522, 120, 2
12, 28, 336, 2.333, 0.265, 0.592, 3.07, 89, 199, 29, 1
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
11, 5, 55, 0.455, 0.655, 0.727, 12.0, 36, 40, 3, 1
11, 303, 3333, 27.545, 0.151, 0.2, 7.49, 502, 666, 67, 1
1, 196, 196, 196.0, 0.98, 1.0, 64.0, 192, 196, 3, 2
2, 199, 398, 99.5, 0.485, 0.508, 32.17, 193, 202, 6, 2
60, 57, 3420, 0.95, 0.46, 0.831, 3.91, 1574, 2843, 403, 1
38, 96, 3648, 2.526, 0.431, 0.836, 3.29, 1574, 3051, 478, 1
9, 57, 513, 6.333, 0.285, 0.91, 1.39, 146, 467, 105, 1
11, 12, 132, 1.091, 0.492, 0.75, 4.33, 65, 99, 15, 1
11, 147, 1617, 13.364, 0.32, 0.607, 2.2, 518, 982, 235, 1
4, 524, 2096, 131.0, 0.542, 0.603, 40.57, 1136, 1264, 28, 2
7, 41, 287, 5.857, 0.213, 0.801, 1.36, 61, 230, 45, 1
10, 12, 120, 1.2, 0.367, 1.0, 1.69, 44, 120, 26, 1
12, 12, 144, 1.0, 0.306, 0.979, 1.69, 44, 141, 26, 1
9, 36, 324, 4.0, 0.54, 0.929, 2.87, 175, 301, 61, 1
7, 122, 854, 17.429, 0.281, 0.626, 1.73, 240, 535, 139, 1
10, 126, 1260, 12.6, 0.463, 0.848, 3.16, 584, 1068, 185, 1
10, 123, 1230, 12.3, 0.362, 0.888, 2.99, 445, 1092, 149, 1
1, 9, 9, 9.0, 0.778, 1.0, 7.0, 7, 9, 1, 1
