@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
7, 216, 1512, 30.857, 0.458, 0.856, 3.11, 693, 1294, 223, 1
8, 535, 4280, 66.875, 0.164, 0.6, 1.35, 704, 2566, 520, 1
6, 76, 456, 12.667, 0.353, 0.961, 1.49, 161, 438, 108, 1
10, 535, 5350, 53.5, 0.166, 0.681, 1.32, 889, 3646, 671, 1
25, 494, 12350, 19.76, 0.462, 0.93, 7.35, 5707, 11482, 776, 1
9, 109, 981, 12.111, 0.219, 0.774, 1.69, 215, 759, 127, 1
9, 102, 918, 11.333, 0.386, 0.895, 2.77, 354, 822, 128, 1
9, 250, 2250, 27.778, 0.347, 0.737, 2.44, 781, 1659, 320, 1
9, 535, 4815, 59.444, 0.163, 0.6, 1.4, 786, 2887, 561, 1
9, 279, 2511, 31.0, 0.097, 0.339, 1.34, 243, 851, 181, 1
2, 537, 1074, 268.5, 0.52, 0.621, 26.57, 558, 667, 21, 2
8, 198, 1584, 24.75, 0.215, 0.832, 1.31, 341, 1318, 260, 1
1, 537, 537, 537.0, 1.0, 1.0, 537.0, 537, 537, 1, 2
28, 32, 896, 1.143, 0.462, 0.722, 7.02, 414, 647, 59, 3
9, 169, 1521, 18.778, 0.333, 0.726, 2.3, 507, 1104, 220, 1
8, 151, 1208, 18.875, 0.174, 0.627, 1.18, 210, 758, 178, 1
9, 262, 2358, 29.111, 0.089, 0.43, 1.19, 210, 1015, 176, 1
9, 270, 2430, 30.0, 0.111, 0.495, 1.27, 270, 1204, 213, 1
7, 198, 1386, 28.286, 0.17, 0.713, 1.36, 236, 988, 174, 1
1, 143, 143, 143.0, 0.133, 1.0, 1.06, 19, 143, 18, 1
9, 151, 1359, 16.778, 0.139, 0.549, 1.17, 189, 746, 162, 1
9, 127, 1143, 14.111, 0.174, 0.718, 1.28, 199, 821, 155, 1
8, 203, 1624, 25.375, 0.149, 0.767, 1.27, 242, 1246, 191, 1
8, 69, 552, 8.625, 0.159, 0.772, 1.29, 88, 426, 68, 1
10, 250, 2500, 25.0, 0.12, 0.603, 1.19, 301, 1507, 253, 1
24, 84, 2016, 3.5, 0.474, 0.872, 8.69, 956, 1758, 110, 1
9, 183, 1647, 20.333, 0.327, 0.744, 2.25, 538, 1225, 239, 1
6, 32, 192, 5.333, 0.365, 0.958, 1.67, 70, 184, 42, 1
10, 309, 3090, 30.9, 0.2, 0.73, 1.4, 618, 2257, 441, 1
8, 40, 320, 5.0, 0.281, 0.872, 1.45, 90, 279, 62, 1
10, 511, 5110, 51.1, 0.115, 0.414, 1.53, 588, 2114, 385, 1
10, 83, 830, 8.3, 0.208, 0.667, 1.44, 173, 554, 120, 1
13, 375, 4875, 28.846, 0.154, 0.519, 1.44, 751, 2531, 521, 1
8, 38, 304, 4.75, 0.128, 0.444, 1.86, 39, 135, 21, 1
7, 41, 287, 5.857, 0.254, 0.697, 1.43, 73, 200, 51, 1
9, 195, 1755, 21.667, 0.126, 0.383, 1.53, 221, 673, 144, 1
14, 57, 798, 4.071, 0.742, 0.97, 12.08, 592, 774, 49, 1
7, 215, 1505, 30.714, 0.538, 0.993, 3.2, 810, 1495, 253, 1
9, 82, 738, 9.111, 0.383, 0.641, 2.62, 283, 473, 108, 1
5, 31, 155, 6.2, 0.419, 0.948, 1.91, 65, 147, 34, 1
7, 34, 238, 4.857, 0.265, 0.748, 1.4, 63, 178, 45, 1
9, 511, 4599, 56.778, 0.164, 0.509, 1.42, 755, 2339, 530, 1
1, 167, 167, 167.0, 0.192, 1.0, 1.03, 32, 167, 31, 1
9, 536, 4824, 59.556, 0.126, 0.493, 1.34, 609, 2377, 456, 1
7, 53, 371, 7.571, 0.267, 0.679, 1.57, 99, 252, 63, 1
9, 194, 1746, 21.556, 0.191, 0.691, 1.4, 333, 1207, 238, 1
6, 80, 480, 13.333, 0.352, 0.96, 1.51, 169, 461, 112, 1
8, 148, 1184, 18.5, 0.196, 0.718, 1.28, 232, 850, 181, 1
7, 143, 1001, 20.429, 0.113, 0.528, 1.47, 113, 529, 77, 1
8, 72, 576, 9.0, 0.198, 0.736, 1.25, 114, 424, 91, 1
8, 60, 480, 7.5, 0.433, 0.842, 3.01, 208, 404, 69, 1
8, 216, 1728, 27.0, 0.408, 0.747, 3.18, 705, 1290, 222, 1
8, 82, 656, 10.25, 0.434, 0.75, 2.91, 285, 492, 98, 1
9, 186, 1674, 20.667, 0.425, 0.786, 3.24, 712, 1315, 220, 1
7, 105, 735, 15.0, 0.127, 0.41, 1.39, 93, 301, 67, 1
6, 32, 192, 5.333, 0.286, 0.76, 1.41, 55, 146, 39, 1
8, 216, 1728, 27.0, 0.156, 0.511, 1.33, 270, 883, 203, 1
7, 13, 91, 1.857, 0.363, 0.835, 1.57, 33, 76, 21, 1
9, 341, 3069, 37.889, 0.072, 0.305, 1.35, 222, 935, 165, 1
9, 172, 1548, 19.111, 0.167, 0.678, 1.28, 258, 1050, 202, 1
6, 13, 78, 2.167, 0.346, 0.846, 2.7, 27, 66, 10, 1
8, 510, 4080, 63.75, 0.144, 0.531, 1.32, 586, 2166, 444, 1
9, 177, 1593, 19.667, 0.196, 0.75, 1.38, 313, 1195, 227, 1
7, 71, 497, 10.143, 0.193, 0.672, 1.43, 96, 334, 67, 1
9, 510, 4590, 56.667, 0.149, 0.592, 1.28, 684, 2717, 533, 1
7, 223, 1561, 31.857, 0.121, 0.527, 1.33, 189, 823, 142, 1
7, 50, 350, 7.143, 0.214, 0.96, 1.23, 75, 336, 61, 1
24, 178, 4272, 7.417, 0.491, 0.969, 7.86, 2099, 4141, 267, 1
29, 32, 928, 1.103, 0.432, 0.689, 6.27, 401, 639, 64, 3
8, 148, 1184, 18.5, 0.182, 0.625, 1.2, 216, 740, 180, 1
9, 509, 4581, 56.556, 0.096, 0.379, 1.34, 439, 1736, 328, 1
7, 168, 1176, 24.0, 0.081, 0.369, 1.14, 95, 434, 83, 1
7, 13, 91, 1.857, 0.275, 0.758, 2.27, 25, 69, 11, 1
9, 101, 909, 11.222, 0.196, 0.771, 1.22, 178, 701, 146, 1
7, 71, 497, 10.143, 0.231, 0.757, 1.37, 115, 376, 84, 1
7, 169, 1183, 24.143, 0.167, 0.785, 1.28, 197, 929, 154, 1
9, 233, 2097, 25.889, 0.165, 0.687, 1.26, 345, 1441, 274, 1
9, 535, 4815, 59.444, 0.157, 0.594, 1.23, 757, 2861, 617, 1
7, 69, 483, 9.857, 0.188, 0.754, 1.28, 91, 364, 71, 1
2, 14, 28, 7.0, 0.393, 0.536, 3.67, 11, 15, 3, 1
5, 10, 50, 2.0, 0.28, 0.74, 7.0, 14, 37, 2, 1
7, 75, 525, 10.714, 0.661, 0.907, 5.51, 347, 476, 63, 1
153, 158, 24174, 1.033, 0.587, 0.641, 46.95, 14180, 15491, 302, 3
39, 1, 39, 0.026, 1.0, 1.0, 39.0, 39, 39, 1, 4
10, 40, 400, 4.0, 0.278, 0.615, 2.09, 111, 246, 53, 1
11, 53, 583, 4.818, 0.225, 0.485, 3.45, 131, 283, 38, 1
1, 413, 413, 413.0, 0.998, 1.0, 412.0, 412, 413, 1, 2
58, 3, 174, 0.052, 0.339, 0.345, 59.0, 59, 60, 1, 4
3, 3, 9, 1.0, 0.778, 0.778, 7.0, 7, 7, 1, 1
13, 80, 1040, 6.154, 0.434, 0.536, 5.57, 451, 557, 81, 1
9, 14, 126, 1.556, 0.706, 0.865, 7.42, 89, 109, 12, 1
11, 41, 451, 3.727, 0.337, 0.634, 2.92, 152, 286, 52, 1
10, 18, 180, 1.8, 0.55, 0.656, 7.62, 99, 118, 13, 1
11, 185, 2035, 16.818, 0.356, 0.772, 2.94, 724, 1572, 246, 1
9, 8, 72, 0.889, 0.583, 0.972, 21.0, 42, 70, 2, 1
13, 67, 871, 5.154, 0.441, 0.83, 5.19, 384, 723, 74, 1
168, 145, 24360, 0.863, 0.798, 0.963, 13.06, 19430, 23457, 1488, 3
8, 139, 1112, 17.375, 0.16, 0.692, 2.17, 178, 769, 82, 1
4, 137, 548, 34.25, 0.173, 0.622, 3.28, 95, 341, 29, 1
10, 10, 100, 1.0, 0.5, 0.53, 50.0, 50, 53, 1, 1
24, 337, 8088, 14.042, 0.945, 1.0, 18.29, 7647, 8088, 418, 1
13, 441, 5733, 33.923, 0.374, 0.625, 4.63, 2144, 3582, 463, 1
10, 18, 180, 1.8, 0.539, 0.811, 8.82, 97, 146, 11, 1
10, 258, 2580, 25.8, 0.337, 0.648, 2.67, 869, 1672, 325, 1
10, 154, 1540, 15.4, 0.342, 0.664, 2.55, 527, 1022, 207, 1
10, 82, 820, 8.2, 0.362, 0.69, 2.75, 297, 566, 108, 1
14, 321, 4494, 22.929, 0.361, 0.595, 4.71, 1624, 2675, 345, 1
8, 63, 504, 7.875, 0.435, 0.843, 2.41, 219, 425, 91, 1
1, 52, 52, 52.0, 0.962, 1.0, 25.0, 50, 52, 2, 2
1, 27, 27, 27.0, 0.259, 1.0, 1.4, 7, 27, 5, 2
9, 9, 81, 1.0, 0.519, 0.531, 42.0, 42, 43, 1, 1
8, 52, 416, 6.5, 0.45, 0.921, 2.88, 187, 383, 65, 1
14, 359, 5026, 25.643, 0.368, 0.615, 4.56, 1848, 3093, 405, 1
10, 18, 180, 1.8, 0.467, 0.778, 8.4, 84, 140, 10, 1
11, 245, 2695, 22.273, 0.353, 0.765, 2.77, 952, 2063, 344, 1
24, 124, 2976, 5.167, 0.902, 0.961, 16.66, 2683, 2859, 161, 1
14, 153, 2142, 10.929, 0.38, 0.643, 4.44, 813, 1378, 183, 1
11, 251, 2761, 22.818, 0.355, 0.743, 2.93, 979, 2052, 334, 1
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, 2
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
8, 54, 432, 6.75, 0.537, 0.951, 3.36, 232, 411, 69, 1
1, 19, 19, 19.0, 0.632, 1.0, 4.0, 12, 19, 3, 2
1, 44, 44, 44.0, 0.727, 1.0, 5.33, 32, 44, 6, 2
10, 170, 1700, 17.0, 0.499, 0.928, 4.35, 849, 1577, 195, 1
9, 14, 126, 1.556, 0.587, 0.944, 6.17, 74, 119, 12, 1
9, 18, 162, 2.0, 0.58, 0.852, 7.83, 94, 138, 12, 1
9, 86, 774, 9.556, 0.394, 0.705, 2.85, 305, 546, 107, 1
27, 1, 27, 0.037, 1.0, 1.0, 27.0, 27, 27, 1, 4
10, 18, 180, 1.8, 0.522, 0.694, 9.4, 94, 125, 10, 1
10, 205, 2050, 20.5, 0.381, 0.708, 3.04, 781, 1451, 257, 1
1, 94, 94, 94.0, 0.564, 1.0, 3.31, 53, 94, 16, 2
25, 169, 4225, 6.76, 0.218, 0.971, 1.58, 923, 4101, 586, 1
13, 136, 1768, 10.462, 0.415, 0.778, 4.58, 733, 1375, 160, 1
10, 19, 190, 1.9, 0.542, 0.768, 7.36, 103, 146, 14, 1
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, 1
14, 201, 2814, 14.357, 0.373, 0.641, 4.84, 1050, 1804, 217, 1
10, 20, 200, 2.0, 0.605, 0.795, 8.07, 121, 159, 15, 1
14, 319, 4466, 22.786, 0.37, 0.577, 4.54, 1654, 2577, 364, 1
9, 20, 180, 2.222, 0.628, 0.856, 8.07, 113, 154, 14, 1
14, 340, 4760, 24.286, 0.344, 0.563, 4.6, 1636, 2682, 356, 1
9, 83, 747, 9.222, 0.351, 0.726, 2.94, 262, 542, 89, 1
1, 32, 32, 32.0, 0.469, 1.0, 1.88, 15, 32, 8, 2
25, 261, 6525, 10.44, 0.887, 0.945, 17.75, 5785, 6164, 326, 1
13, 369, 4797, 28.385, 0.397, 0.662, 4.79, 1906, 3176, 398, 1
28, 281, 7868, 10.036, 0.318, 0.551, 4.72, 2502, 4339, 530, 1
9, 18, 162, 2.0, 0.543, 0.815, 8.8, 88, 132, 10, 1
9, 152, 1368, 16.889, 0.379, 0.765, 2.77, 518, 1047, 187, 1
8, 215, 1720, 26.875, 0.366, 0.792, 2.86, 629, 1362, 220, 1
14, 420, 5880, 30.0, 0.376, 0.571, 4.92, 2209, 3356, 449, 1
10, 16, 160, 1.6, 0.425, 0.794, 7.56, 68, 127, 9, 1
14, 320, 4480, 22.857, 0.354, 0.585, 4.46, 1584, 2621, 355, 1
9, 250, 2250, 27.778, 0.36, 0.733, 2.56, 810, 1649, 316, 1
10, 18, 180, 1.8, 0.583, 0.894, 7.5, 105, 161, 14, 1
9, 249, 2241, 27.667, 0.346, 0.77, 2.54, 776, 1725, 306, 1
27, 267, 7209, 9.889, 0.362, 0.674, 4.36, 2610, 4860, 599, 1
10, 19, 190, 1.9, 0.611, 0.874, 8.92, 116, 166, 13, 1
13, 1, 13, 0.077, 1.0, 1.0, 13.0, 13, 13, 1, 4
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, 1
12, 409, 4908, 34.083, 0.302, 0.604, 2.88, 1482, 2966, 515, 1
11, 205, 2255, 18.636, 0.371, 0.717, 3.01, 837, 1616, 278, 1
15, 138, 2070, 9.2, 0.431, 0.75, 5.45, 893, 1552, 164, 1
17, 382, 6494, 22.471, 0.363, 0.567, 5.46, 2355, 3680, 431, 1
1, 42, 42, 42.0, 0.19, 1.0, 1.6, 8, 42, 5, 2
8, 82, 656, 10.25, 0.412, 0.803, 2.78, 270, 527, 97, 1
16, 391, 6256, 24.438, 0.401, 0.674, 5.26, 2508, 4219, 477, 1
3, 4, 12, 1.333, 0.917, 0.917, 11.0, 11, 11, 1, 1
39, 353, 13767, 9.051, 0.557, 0.608, 16.89, 7667, 8370, 454, 1
16, 415, 6640, 25.938, 0.389, 0.675, 5.17, 2582, 4480, 499, 1
15, 222, 3330, 14.8, 0.414, 0.728, 5.34, 1378, 2425, 258, 1
83, 314, 26062, 3.783, 0.282, 0.619, 8.77, 7353, 16139, 838, 5
11, 19, 209, 1.727, 0.579, 0.957, 7.56, 121, 200, 16, 1
12, 22, 264, 1.833, 0.58, 0.814, 7.65, 153, 215, 20, 1
16, 399, 6384, 24.938, 0.369, 0.577, 5.34, 2357, 3685, 441, 1
16, 405, 6480, 25.313, 0.382, 0.596, 5.3, 2476, 3863, 467, 1
1, 9, 9, 9.0, 1.0, 1.0, 9.0, 9, 9, 1, 1
9, 82, 738, 9.111, 0.306, 0.695, 2.86, 226, 513, 79, 1
15, 154, 2310, 10.267, 0.423, 0.704, 5.84, 976, 1626, 167, 1
12, 404, 4848, 33.667, 0.334, 0.674, 2.82, 1617, 3267, 573, 1
4, 2, 8, 0.5, 1.0, 1.0, 8.0, 8, 8, 1, 4
17, 403, 6851, 23.706, 0.349, 0.521, 5.43, 2388, 3568, 440, 1
12, 22, 264, 1.833, 0.568, 0.837, 7.5, 150, 221, 20, 1
16, 410, 6560, 25.625, 0.381, 0.569, 5.55, 2497, 3731, 450, 1
16, 243, 3888, 15.188, 0.394, 0.709, 5.5, 1530, 2756, 278, 1
10, 177, 1770, 17.7, 0.26, 0.693, 1.77, 461, 1226, 261, 1
8, 13, 104, 1.625, 0.683, 0.817, 7.1, 71, 85, 10, 1
10, 398, 3980, 39.8, 0.342, 0.745, 2.44, 1361, 2965, 557, 1
10, 238, 2380, 23.8, 0.353, 0.727, 2.85, 840, 1730, 295, 1
10, 88, 880, 8.8, 0.257, 0.668, 1.82, 226, 588, 124, 1
7, 13, 91, 1.857, 0.67, 0.89, 7.63, 61, 81, 8, 1
9, 163, 1467, 18.111, 0.264, 0.51, 2.98, 387, 748, 130, 1
8, 162, 1296, 20.25, 0.327, 0.79, 2.85, 424, 1024, 149, 1
9, 163, 1467, 18.111, 0.263, 0.549, 2.82, 386, 805, 137, 1
11, 63, 693, 5.727, 0.413, 0.804, 3.08, 286, 557, 93, 1
24, 510, 12240, 21.25, 0.846, 0.927, 38.65, 10359, 11341, 268, 2
6, 217, 1302, 36.167, 0.25, 0.684, 1.52, 326, 890, 214, 1
6, 184, 1104, 30.667, 0.272, 0.697, 1.54, 300, 770, 195, 1
17, 23, 391, 1.353, 0.419, 0.808, 6.56, 164, 316, 25, 1
5, 27, 135, 5.4, 0.296, 0.496, 3.08, 40, 67, 13, 1
5, 51, 255, 10.2, 0.314, 0.831, 1.63, 80, 212, 49, 1
8, 231, 1848, 28.875, 0.228, 0.569, 1.64, 421, 1052, 257, 1
5, 70, 350, 14.0, 0.18, 0.417, 1.4, 63, 146, 45, 1
17, 24, 408, 1.412, 0.426, 0.792, 4.46, 174, 323, 39, 1
17, 22, 374, 1.294, 0.425, 0.765, 4.68, 159, 286, 34, 1
5, 46, 230, 9.2, 0.174, 0.804, 1.43, 40, 185, 28, 1
19, 130, 2470, 6.842, 0.208, 0.65, 1.93, 514, 1606, 267, 1
7, 192, 1344, 27.429, 0.136, 0.385, 1.36, 183, 518, 135, 1
7, 48, 336, 6.857, 0.298, 0.613, 1.67, 100, 206, 60, 1
6, 60, 360, 10.0, 0.292, 0.822, 1.57, 105, 296, 67, 1
5, 17, 85, 3.4, 0.376, 0.741, 2.91, 32, 63, 11, 1
7, 223, 1561, 31.857, 0.205, 0.664, 1.4, 320, 1036, 229, 1
9, 169, 1521, 18.778, 0.26, 0.619, 1.82, 396, 942, 217, 1
7, 133, 931, 19.0, 0.211, 0.559, 1.75, 196, 520, 112, 1
7, 37, 259, 5.286, 0.521, 0.954, 3.14, 135, 247, 43, 1
9, 33, 297, 3.667, 0.34, 0.677, 2.53, 101, 201, 40, 1
10, 292, 2920, 29.2, 0.203, 0.649, 1.5, 594, 1896, 397, 1
4, 95, 380, 23.75, 0.311, 0.979, 1.51, 118, 372, 78, 1
17, 24, 408, 1.412, 0.407, 0.809, 4.88, 166, 330, 34, 1
13, 239, 3107, 18.385, 0.239, 0.615, 2.16, 742, 1912, 343, 1
6, 96, 576, 16.0, 0.297, 0.811, 2.25, 171, 467, 76, 1
5, 82, 410, 16.4, 0.361, 0.802, 2.11, 148, 329, 70, 1
136, 1, 136, 0.0070, 0.993, 1.0, 135.0, 135, 136, 1, 4
6, 96, 576, 16.0, 0.26, 0.856, 1.53, 150, 493, 98, 1
5, 94, 470, 18.8, 0.313, 0.751, 1.91, 147, 353, 77, 1
6, 97, 582, 16.167, 0.282, 0.794, 1.84, 164, 462, 89, 1
6, 96, 576, 16.0, 0.198, 0.668, 1.61, 114, 385, 71, 1
7, 140, 980, 20.0, 0.253, 0.886, 1.49, 248, 868, 167, 1
4, 69, 276, 17.25, 0.377, 0.96, 1.82, 104, 265, 57, 1
6, 96, 576, 16.0, 0.318, 0.575, 3.0, 183, 331, 61, 1
4, 96, 384, 24.0, 0.479, 0.878, 2.56, 184, 337, 72, 1
5, 39, 195, 7.8, 0.436, 0.656, 3.54, 85, 128, 24, 1
91, 285, 25935, 3.132, 0.158, 0.165, 113.89, 4100, 4287, 36, 5
11, 252, 2772, 22.909, 0.092, 0.095, 63.75, 255, 262, 4, 2
10, 88, 880, 8.8, 0.248, 0.49, 2.16, 218, 431, 101, 1
1, 42, 42, 42.0, 0.405, 1.0, 1.06, 17, 42, 16, 1
8, 129, 1032, 16.125, 0.232, 0.823, 1.46, 239, 849, 164, 1
7, 12, 84, 1.714, 0.226, 0.607, 2.38, 19, 51, 8, 1
1, 95, 95, 95.0, 0.379, 1.0, 1.03, 36, 95, 35, 1
9, 102, 918, 11.333, 0.166, 0.56, 1.58, 152, 514, 96, 1
7, 12, 84, 1.714, 0.25, 0.524, 1.75, 21, 44, 12, 1
1, 22, 22, 22.0, 0.318, 1.0, 1.17, 7, 22, 6, 1
7, 30, 210, 4.286, 0.271, 0.871, 1.33, 57, 183, 43, 1
7, 31, 217, 4.429, 0.3, 0.88, 1.97, 65, 191, 33, 1
6, 104, 624, 17.333, 0.099, 0.258, 2.0, 62, 161, 31, 1
23, 92, 2116, 4.0, 0.145, 0.532, 1.44, 306, 1126, 212, 1
7, 21, 147, 3.0, 0.286, 0.85, 1.35, 42, 125, 31, 1
5, 28, 140, 5.6, 0.307, 0.821, 1.39, 43, 115, 31, 1
7, 61, 427, 8.714, 0.321, 0.667, 1.9, 137, 285, 72, 1
5, 2, 10, 0.4, 0.7, 0.7, 7.0, 7, 7, 1, 4
6, 45, 270, 7.5, 0.422, 0.881, 1.73, 114, 238, 66, 1
5, 27, 135, 5.4, 0.267, 0.622, 1.71, 36, 84, 21, 1
8, 69, 552, 8.625, 0.216, 0.643, 1.43, 119, 355, 83, 1
7, 96, 672, 13.714, 0.271, 0.688, 1.54, 182, 462, 118, 1
8, 42, 336, 5.25, 0.259, 0.756, 1.74, 87, 254, 50, 1
7, 10, 70, 1.429, 0.286, 0.771, 2.22, 20, 54, 9, 1
5, 18, 90, 3.6, 0.322, 1.0, 1.45, 29, 90, 20, 1
7, 108, 756, 15.429, 0.362, 0.807, 2.11, 274, 610, 130, 1
20, 39, 780, 1.95, 0.232, 0.585, 3.42, 181, 456, 53, 1
14, 18, 252, 1.286, 0.298, 0.655, 5.0, 75, 165, 15, 1
10, 22, 220, 2.2, 0.323, 0.814, 2.09, 71, 179, 34, 1
12, 117, 1404, 9.75, 0.2, 0.714, 1.6, 281, 1002, 176, 1
10, 23, 230, 2.3, 0.261, 0.787, 1.76, 60, 181, 34, 1
10, 18, 180, 1.8, 0.289, 0.744, 2.6, 52, 134, 20, 1
10, 94, 940, 9.4, 0.286, 1.0, 1.78, 269, 940, 151, 1
10, 18, 180, 1.8, 0.294, 0.872, 2.3, 53, 157, 23, 1
10, 23, 230, 2.3, 0.313, 0.891, 2.4, 72, 205, 30, 1
13, 423, 5499, 32.538, 0.188, 0.762, 1.64, 1034, 4191, 632, 1
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, 2
13, 377, 4901, 29.0, 0.178, 0.746, 1.59, 872, 3655, 548, 1
14, 348, 4872, 24.857, 0.169, 0.676, 1.56, 822, 3293, 526, 1
10, 20, 200, 2.0, 0.275, 0.91, 1.9, 55, 182, 29, 1
10, 23, 230, 2.3, 0.317, 0.891, 2.35, 73, 205, 31, 1
1, 277, 277, 277.0, 0.993, 1.0, 137.5, 275, 277, 2, 2
10, 553, 5530, 55.3, 0.797, 0.884, 21.3, 4409, 4890, 207, 2
38, 342, 12996, 9.0, 0.275, 0.466, 12.99, 3573, 6053, 275, 1
8, 65, 520, 8.125, 0.302, 0.908, 1.74, 157, 472, 90, 1
9, 137, 1233, 15.222, 0.235, 0.693, 1.7, 290, 854, 171, 1
7, 41, 287, 5.857, 0.261, 0.885, 1.32, 75, 254, 57, 1
118, 105, 12390, 0.89, 0.052, 0.105, 3.33, 642, 1296, 193, 5
158, 167, 26386, 1.057, 0.16, 0.276, 8.24, 4213, 7279, 511, 5
8, 108, 864, 13.5, 0.196, 0.686, 1.34, 169, 593, 126, 1
7, 35, 245, 5.0, 0.188, 0.849, 1.21, 46, 208, 38, 1
7, 75, 525, 10.714, 0.156, 0.758, 1.28, 82, 398, 64, 1
7, 85, 595, 12.143, 0.192, 0.869, 1.3, 114, 517, 88, 1
7, 70, 490, 10.0, 0.371, 0.971, 1.9, 182, 476, 96, 1
7, 92, 644, 13.143, 0.309, 0.896, 1.88, 199, 577, 106, 1
8, 90, 720, 11.25, 0.207, 0.738, 1.54, 149, 531, 97, 1
1, 288, 288, 288.0, 0.424, 1.0, 1.02, 122, 288, 120, 2
8, 346, 2768, 43.25, 0.144, 0.581, 1.31, 398, 1607, 304, 1
4, 10, 40, 2.5, 0.3, 0.65, 3.0, 12, 26, 4, 1
20, 32, 640, 1.6, 0.43, 0.555, 21.15, 275, 355, 13, 1
19, 28, 532, 1.474, 0.588, 0.912, 13.04, 313, 485, 24, 1
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, 2
8, 21, 168, 2.625, 0.482, 0.827, 13.5, 81, 139, 6, 1
8, 22, 176, 2.75, 0.398, 0.79, 2.59, 70, 139, 27, 1
10, 10, 100, 1.0, 0.56, 0.91, 4.0, 56, 91, 14, 1
9, 10, 90, 1.111, 0.344, 0.533, 3.88, 31, 48, 8, 1
17, 342, 5814, 20.118, 0.916, 0.996, 30.27, 5328, 5790, 176, 2
9, 38, 342, 4.222, 0.211, 0.561, 2.25, 72, 192, 32, 1
9, 33, 297, 3.667, 0.347, 0.929, 2.58, 103, 276, 40, 1
9, 7, 63, 0.778, 0.349, 0.603, 3.67, 22, 38, 6, 1
10, 36, 360, 3.6, 0.356, 0.672, 2.33, 128, 242, 55, 1
14, 98, 1372, 7.0, 0.308, 0.768, 2.43, 422, 1054, 174, 1
1, 159, 159, 159.0, 0.994, 1.0, 158.0, 158, 159, 1, 2
1, 199, 199, 199.0, 0.99, 1.0, 197.0, 197, 199, 1, 2
14, 187, 2618, 13.357, 0.265, 0.477, 2.31, 693, 1248, 300, 1
11, 11, 121, 1.0, 0.455, 0.818, 5.5, 55, 99, 10, 1
10, 183, 1830, 18.3, 0.267, 0.682, 1.67, 488, 1248, 293, 1
10, 11, 110, 1.1, 0.491, 0.845, 4.5, 54, 93, 12, 1
22, 208, 4576, 9.455, 0.203, 0.555, 1.59, 928, 2539, 585, 1
11, 65, 715, 5.909, 0.178, 0.662, 1.65, 127, 473, 77, 1
9, 45, 405, 5.0, 0.306, 0.6, 1.68, 124, 243, 74, 1
11, 193, 2123, 17.545, 0.243, 0.683, 1.59, 516, 1451, 325, 1
1, 16, 16, 16.0, 1.0, 1.0, 16.0, 16, 16, 1, 2
5, 7, 35, 1.4, 0.486, 0.914, 8.5, 17, 32, 2, 1
3, 132, 396, 44.0, 0.505, 0.558, 20.0, 200, 221, 10, 2
10, 96, 960, 9.6, 0.418, 0.886, 2.49, 401, 851, 161, 1
9, 45, 405, 5.0, 0.442, 0.956, 3.31, 179, 387, 54, 1
8, 2, 16, 0.25, 0.563, 0.563, 9.0, 9, 9, 1, 1
1, 152, 152, 152.0, 0.822, 1.0, 11.36, 125, 152, 11, 2
6, 22, 132, 3.667, 0.197, 1.0, 2.89, 26, 132, 9, 1
9, 5, 45, 0.556, 0.711, 0.889, 10.67, 32, 40, 3, 1
7, 7, 49, 1.0, 0.327, 0.898, 2.29, 16, 44, 7, 1
1, 46, 46, 46.0, 0.239, 1.0, 1.38, 11, 46, 8, 2
9, 64, 576, 7.111, 0.302, 0.92, 1.98, 174, 530, 88, 1
1, 35, 35, 35.0, 0.857, 1.0, 10.0, 30, 35, 3, 2
15, 61, 915, 4.067, 0.247, 0.515, 1.87, 226, 471, 121, 1
6, 51, 306, 8.5, 0.294, 0.775, 1.48, 90, 237, 61, 1
9, 107, 963, 11.889, 0.375, 0.861, 1.94, 361, 829, 186, 1
11, 337, 3707, 30.636, 0.175, 0.637, 2.2, 650, 2361, 296, 1
9, 43, 387, 4.778, 0.388, 0.886, 2.73, 150, 343, 55, 1
153, 442, 67626, 2.889, 0.114, 0.215, 6.27, 7689, 14538, 1227, 5
11, 38, 418, 3.455, 0.328, 0.852, 1.96, 137, 356, 70, 1
8, 40, 320, 5.0, 0.463, 0.969, 2.47, 148, 310, 60, 1
7, 17, 119, 2.429, 0.454, 0.866, 3.18, 54, 103, 17, 1
9, 42, 378, 4.667, 0.45, 0.905, 2.79, 170, 342, 61, 1
