@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
9, 181, 1629, 20.111, 0.361, 0.74, 2.76, 588, 1205, 213, 1
8, 107, 856, 13.375, 0.363, 0.734, 2.24, 311, 628, 139, 1
2, 98, 196, 49.0, 0.48, 0.653, 9.4, 94, 128, 10, 2
8, 525, 4200, 65.625, 0.095, 0.444, 1.34, 398, 1865, 297, 1
9, 536, 4824, 59.556, 0.091, 0.358, 1.38, 441, 1725, 320, 1
9, 217, 1953, 24.111, 0.168, 0.686, 1.4, 329, 1339, 235, 1
9, 535, 4815, 59.444, 0.165, 0.636, 1.38, 793, 3063, 573, 1
8, 298, 2384, 37.25, 0.138, 0.592, 1.18, 329, 1412, 278, 1
9, 219, 1971, 24.333, 0.109, 0.538, 1.43, 215, 1060, 150, 1
24, 178, 4272, 7.417, 0.483, 0.933, 8.0, 2063, 3987, 258, 1
24, 282, 6768, 11.75, 0.443, 0.878, 7.8, 2995, 5944, 384, 1
24, 186, 4464, 7.75, 0.505, 0.989, 7.4, 2256, 4413, 305, 1
9, 108, 972, 12.0, 0.345, 0.645, 2.45, 335, 627, 137, 1
7, 262, 1834, 37.429, 0.152, 0.684, 1.28, 279, 1254, 218, 1
8, 343, 2744, 42.875, 0.129, 0.605, 1.2, 354, 1661, 294, 1
10, 219, 2190, 21.9, 0.153, 0.601, 1.24, 334, 1317, 270, 1
1, 60, 60, 60.0, 0.2, 1.0, 1.09, 12, 60, 11, 1
8, 175, 1400, 21.875, 0.156, 0.882, 1.2, 219, 1235, 183, 1
1, 36, 36, 36.0, 0.222, 1.0, 1.14, 8, 36, 7, 1
10, 318, 3180, 31.8, 0.128, 0.511, 1.18, 406, 1625, 344, 1
1, 145, 145, 145.0, 0.972, 1.0, 35.25, 141, 145, 4, 2
1, 81, 81, 81.0, 0.901, 1.0, 24.33, 73, 81, 3, 2
13, 104, 1352, 8.0, 0.246, 0.699, 4.05, 332, 945, 82, 1
13, 38, 494, 2.923, 0.285, 0.907, 3.62, 141, 448, 39, 1
9, 108, 972, 12.0, 0.247, 0.855, 1.69, 240, 831, 142, 1
9, 110, 990, 12.222, 0.311, 0.627, 2.08, 308, 621, 148, 1
9, 105, 945, 11.667, 0.334, 0.869, 2.19, 316, 821, 144, 1
2, 538, 1076, 269.0, 0.637, 0.703, 29.78, 685, 756, 23, 2
10, 176, 1760, 17.6, 0.181, 0.552, 1.36, 319, 972, 235, 1
9, 510, 4590, 56.667, 0.075, 0.288, 1.44, 346, 1323, 241, 1
10, 474, 4740, 47.4, 0.187, 0.578, 1.51, 886, 2740, 585, 1
7, 14, 98, 2.0, 0.316, 0.776, 2.21, 31, 76, 14, 1
8, 15, 120, 1.875, 0.317, 0.742, 2.0, 38, 89, 19, 1
2, 537, 1074, 268.5, 0.538, 0.555, 82.57, 578, 596, 7, 2
8, 15, 120, 1.875, 0.283, 0.65, 2.27, 34, 78, 15, 1
3, 538, 1614, 179.33, 0.37, 0.424, 22.11, 597, 685, 27, 2
3, 537, 1611, 179.0, 0.353, 0.364, 71.13, 569, 587, 8, 2
9, 111, 999, 12.333, 0.218, 0.81, 1.7, 218, 809, 128, 1
7, 63, 441, 9.0, 0.338, 0.998, 1.8, 149, 440, 83, 1
28, 31, 868, 1.107, 0.508, 0.767, 7.47, 441, 666, 59, 3
9, 166, 1494, 18.444, 0.386, 0.75, 2.95, 576, 1121, 195, 1
7, 521, 3647, 74.429, 0.091, 0.386, 1.28, 333, 1409, 260, 1
9, 171, 1539, 19.0, 0.121, 0.574, 1.35, 186, 884, 138, 1
9, 102, 918, 11.333, 0.193, 0.768, 1.29, 177, 705, 137, 1
9, 256, 2304, 28.444, 0.099, 0.446, 1.36, 227, 1027, 167, 1
1, 60, 60, 60.0, 0.2, 1.0, 1.09, 12, 60, 11, 1
8, 218, 1744, 27.25, 0.144, 0.574, 1.29, 252, 1001, 195, 1
2, 279, 558, 139.5, 0.075, 0.545, 1.05, 42, 304, 40, 1
9, 534, 4806, 59.333, 0.169, 0.667, 1.34, 811, 3208, 607, 1
9, 213, 1917, 23.667, 0.203, 0.784, 1.41, 390, 1503, 276, 1
10, 317, 3170, 31.7, 0.124, 0.484, 1.32, 392, 1535, 298, 1
7, 205, 1435, 29.286, 0.109, 0.573, 1.26, 156, 822, 124, 1
8, 158, 1264, 19.75, 0.102, 0.346, 1.33, 129, 437, 97, 1
2, 537, 1074, 268.5, 0.556, 0.655, 24.88, 597, 704, 24, 2
14, 150, 2100, 10.714, 0.225, 0.681, 4.14, 472, 1430, 114, 1
30, 61, 1830, 2.033, 0.157, 0.483, 1.88, 288, 884, 153, 5
4, 99, 396, 24.75, 0.503, 0.942, 2.4, 199, 373, 83, 1
29, 32, 928, 1.103, 0.476, 0.72, 7.25, 442, 668, 61, 3
9, 124, 1116, 13.778, 0.367, 0.705, 2.85, 410, 787, 144, 1
7, 13, 91, 1.857, 0.33, 0.923, 1.76, 30, 84, 17, 1
2, 104, 208, 52.0, 0.063, 0.529, 1.08, 13, 110, 12, 1
9, 144, 1296, 16.0, 0.123, 0.612, 1.33, 160, 793, 120, 1
9, 164, 1476, 18.222, 0.189, 0.65, 1.26, 279, 959, 221, 1
7, 13, 91, 1.857, 0.242, 0.857, 2.0, 22, 78, 11, 1
7, 13, 91, 1.857, 0.286, 0.923, 2.6, 26, 84, 10, 1
8, 273, 2184, 34.125, 0.215, 0.808, 1.27, 469, 1764, 369, 1
9, 259, 2331, 28.778, 0.22, 0.749, 1.38, 512, 1745, 370, 1
2, 535, 1070, 267.5, 0.55, 0.586, 117.8, 589, 627, 5, 2
29, 61, 1769, 2.103, 0.121, 0.431, 1.78, 214, 762, 120, 5
8, 99, 792, 12.375, 0.211, 0.886, 1.48, 167, 702, 113, 1
8, 215, 1720, 26.875, 0.367, 0.746, 2.6, 631, 1283, 243, 1
8, 82, 656, 10.25, 0.393, 0.764, 2.41, 258, 501, 107, 1
9, 107, 963, 11.889, 0.328, 0.656, 2.08, 316, 632, 152, 1
9, 102, 918, 11.333, 0.357, 0.867, 2.43, 328, 796, 135, 1
9, 166, 1494, 18.444, 0.336, 0.723, 2.38, 502, 1080, 211, 1
9, 267, 2403, 29.667, 0.164, 0.73, 1.28, 393, 1754, 307, 1
9, 148, 1332, 16.444, 0.146, 0.558, 1.17, 195, 743, 167, 1
8, 190, 1520, 23.75, 0.118, 0.62, 1.21, 179, 943, 148, 1
6, 68, 408, 11.333, 0.172, 0.931, 1.25, 70, 380, 56, 1
6, 71, 426, 11.833, 0.131, 0.784, 1.3, 56, 334, 43, 1
10, 504, 5040, 50.4, 0.139, 0.665, 1.19, 701, 3352, 590, 1
1, 50, 50, 50.0, 0.2, 1.0, 1.11, 10, 50, 9, 1
1, 16, 16, 16.0, 1.0, 1.0, 16.0, 16, 16, 1, 2
11, 155, 1705, 14.091, 0.257, 0.584, 2.09, 438, 995, 210, 1
10, 162, 1620, 16.2, 0.454, 0.573, 5.93, 735, 928, 124, 1
12, 84, 1008, 7.0, 0.42, 0.565, 4.75, 423, 570, 89, 1
10, 79, 790, 7.9, 0.306, 0.818, 1.89, 242, 646, 128, 1
14, 11, 154, 0.786, 0.526, 0.708, 8.1, 81, 109, 10, 1
11, 123, 1353, 11.182, 0.48, 0.656, 5.74, 649, 887, 113, 1
12, 40, 480, 3.333, 0.46, 0.592, 7.62, 221, 284, 29, 1
10, 10, 100, 1.0, 0.56, 0.69, 28.0, 56, 69, 2, 1
12, 331, 3972, 27.583, 0.237, 0.535, 2.19, 942, 2125, 431, 1
13, 342, 4446, 26.308, 0.231, 0.548, 2.15, 1027, 2437, 477, 1
6, 13, 78, 2.167, 0.346, 0.577, 3.38, 27, 45, 8, 1
13, 9, 117, 0.692, 0.402, 0.684, 3.36, 47, 80, 14, 1
13, 45, 585, 3.462, 0.429, 0.566, 6.61, 251, 331, 38, 1
10, 57, 570, 5.7, 0.556, 0.719, 5.2, 317, 410, 61, 1
7, 7, 49, 1.0, 0.918, 0.959, 22.5, 45, 47, 2, 1
7, 36, 252, 5.143, 0.567, 0.929, 2.51, 143, 234, 57, 1
1, 12, 12, 12.0, 0.75, 1.0, 9.0, 9, 12, 1, 2
1, 15, 15, 15.0, 0.733, 1.0, 3.67, 11, 15, 3, 2
4, 9, 36, 2.25, 0.611, 0.611, 22.0, 22, 22, 1, 2
8, 43, 344, 5.375, 0.445, 0.86, 2.73, 153, 296, 56, 1
3, 3, 9, 1.0, 0.778, 0.778, 7.0, 7, 7, 1, 1
14, 385, 5390, 27.5, 0.369, 0.561, 4.83, 1990, 3022, 412, 1
13, 297, 3861, 22.846, 0.409, 0.6, 4.97, 1579, 2318, 318, 1
8, 68, 544, 8.5, 0.54, 0.974, 3.03, 294, 530, 97, 1
9, 82, 738, 9.111, 0.335, 0.73, 2.47, 247, 539, 100, 1
14, 435, 6090, 31.071, 0.355, 0.571, 4.58, 2164, 3478, 472, 1
10, 430, 4300, 43.0, 0.351, 0.772, 2.7, 1508, 3318, 559, 1
10, 18, 180, 1.8, 0.522, 0.772, 8.55, 94, 139, 11, 1
10, 18, 180, 1.8, 0.6, 0.844, 7.2, 108, 152, 15, 1
14, 364, 5096, 26.0, 0.366, 0.562, 4.71, 1865, 2865, 396, 1
3, 3, 9, 1.0, 0.778, 0.778, 7.0, 7, 7, 1, 1
14, 273, 3822, 19.5, 0.373, 0.701, 4.59, 1424, 2681, 310, 1
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 2
9, 82, 738, 9.111, 0.364, 0.839, 2.8, 269, 619, 96, 1
10, 155, 1550, 15.5, 0.314, 0.631, 2.64, 486, 978, 184, 1
14, 399, 5586, 28.5, 0.383, 0.593, 5.04, 2142, 3315, 425, 1
15, 419, 6285, 27.933, 0.345, 0.526, 4.5, 2170, 3309, 482, 1
3, 4, 12, 1.333, 0.667, 0.667, 8.0, 8, 8, 1, 1
3, 106, 318, 35.333, 0.258, 0.34, 6.31, 82, 108, 13, 2
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, 2
13, 354, 4602, 27.231, 0.38, 0.598, 4.39, 1749, 2750, 398, 1
8, 58, 464, 7.25, 0.442, 0.903, 3.15, 205, 419, 65, 1
12, 335, 4020, 27.917, 0.4, 0.677, 4.61, 1606, 2722, 348, 1
10, 159, 1590, 15.9, 0.355, 0.719, 3.07, 564, 1144, 184, 1
12, 1, 12, 0.083, 1.0, 1.0, 12.0, 12, 12, 1, 4
11, 183, 2013, 16.636, 0.465, 0.841, 4.53, 937, 1693, 207, 1
10, 16, 160, 1.6, 0.544, 0.875, 7.25, 87, 140, 12, 1
9, 16, 144, 1.778, 0.556, 0.958, 6.67, 80, 138, 12, 1
10, 19, 190, 1.9, 0.6, 0.858, 7.6, 114, 163, 15, 1
14, 433, 6062, 30.929, 0.355, 0.572, 4.44, 2152, 3467, 485, 1
10, 19, 190, 1.9, 0.553, 0.805, 7.5, 105, 153, 14, 1
12, 1, 12, 0.083, 1.0, 1.0, 12.0, 12, 12, 1, 4
7, 45, 315, 6.429, 0.483, 0.984, 2.45, 152, 310, 62, 1
9, 17, 153, 1.889, 0.536, 0.915, 6.31, 82, 140, 13, 1
25, 340, 8500, 13.6, 0.866, 0.926, 16.57, 7358, 7872, 444, 1
11, 184, 2024, 16.727, 0.471, 0.885, 4.48, 954, 1791, 213, 1
23, 132, 3036, 5.739, 0.95, 1.0, 20.76, 2885, 3036, 139, 1
10, 9, 90, 0.9, 0.667, 0.689, 30.0, 60, 62, 2, 1
7, 43, 301, 6.143, 0.545, 0.973, 2.56, 164, 293, 64, 1
24, 198, 4752, 8.25, 0.911, 0.983, 15.8, 4329, 4670, 274, 1
10, 17, 170, 1.7, 0.571, 0.918, 6.47, 97, 156, 15, 1
13, 266, 3458, 20.462, 0.398, 0.579, 4.81, 1375, 2003, 286, 1
10, 17, 170, 1.7, 0.535, 0.853, 7.58, 91, 145, 12, 1
9, 250, 2250, 27.778, 0.366, 0.768, 2.6, 823, 1727, 317, 1
174, 471, 81954, 2.707, 0.339, 0.433, 15.84, 27820, 35499, 1756, 3
6, 72, 432, 12.0, 0.604, 0.991, 4.08, 261, 428, 64, 1
25, 198, 4950, 7.92, 0.869, 0.932, 15.94, 4304, 4611, 270, 1
16, 121, 1936, 7.563, 0.396, 0.611, 5.6, 767, 1182, 137, 1
11, 20, 220, 1.818, 0.568, 0.895, 8.93, 125, 197, 14, 1
7, 79, 553, 11.286, 0.566, 0.967, 3.56, 313, 535, 88, 1
9, 78, 702, 8.667, 0.464, 0.89, 3.33, 326, 625, 98, 1
16, 1, 16, 0.063, 1.0, 1.0, 16.0, 16, 16, 1, 4
24, 170, 4080, 7.083, 0.924, 0.997, 15.9, 3768, 4068, 237, 1
9, 82, 738, 9.111, 0.337, 0.821, 2.49, 249, 606, 100, 1
17, 389, 6613, 22.882, 0.344, 0.678, 5.0, 2273, 4481, 455, 1
16, 337, 5392, 21.063, 0.363, 0.598, 5.19, 1956, 3225, 377, 1
12, 69, 828, 5.75, 0.332, 0.626, 2.81, 275, 518, 98, 1
11, 22, 242, 2.0, 0.579, 0.806, 7.78, 140, 195, 18, 1
11, 236, 2596, 21.455, 0.354, 0.803, 2.91, 920, 2084, 316, 1
3, 4, 12, 1.333, 1.0, 1.0, 12.0, 12, 12, 1, 1
16, 356, 5696, 22.25, 0.377, 0.576, 5.8, 2150, 3279, 371, 1
9, 230, 2070, 25.556, 0.399, 0.87, 2.63, 826, 1800, 314, 1
9, 171, 1539, 19.0, 0.4, 0.778, 2.87, 615, 1198, 214, 1
9, 358, 3222, 39.778, 0.385, 0.863, 2.36, 1240, 2782, 525, 1
7, 19, 133, 2.714, 0.662, 0.925, 4.89, 88, 123, 18, 1
10, 269, 2690, 26.9, 0.306, 0.496, 5.15, 824, 1335, 160, 1
7, 80, 560, 11.429, 0.361, 0.961, 1.63, 202, 538, 124, 1
10, 279, 2790, 27.9, 0.377, 0.687, 2.7, 1052, 1916, 389, 1
7, 19, 133, 2.714, 0.662, 0.91, 5.18, 88, 121, 17, 1
8, 162, 1296, 20.25, 0.204, 0.412, 3.12, 265, 534, 85, 1
8, 163, 1304, 20.375, 0.383, 0.982, 2.79, 500, 1280, 179, 1
10, 162, 1620, 16.2, 0.294, 0.73, 2.71, 477, 1183, 176, 1
59, 84, 4956, 1.424, 0.659, 0.71, 148.36, 3264, 3517, 22, 1
8, 131, 1048, 16.375, 0.246, 0.796, 1.46, 258, 834, 177, 1
7, 128, 896, 18.286, 0.265, 0.72, 1.69, 237, 645, 140, 1
4, 19, 76, 4.75, 0.421, 0.921, 1.78, 32, 70, 18, 1
8, 242, 1936, 30.25, 0.171, 0.409, 1.45, 331, 792, 228, 1
7, 98, 686, 14.0, 0.207, 0.491, 1.42, 142, 337, 100, 1
8, 229, 1832, 28.625, 0.168, 0.484, 1.57, 308, 887, 196, 1
5, 36, 180, 7.2, 0.211, 0.789, 1.52, 38, 142, 25, 1
7, 145, 1015, 20.714, 0.207, 0.658, 1.5, 210, 668, 140, 1
7, 91, 637, 13.0, 0.163, 0.535, 1.46, 104, 341, 71, 1
6, 21, 126, 3.5, 0.198, 0.444, 1.67, 25, 56, 15, 4
18, 24, 432, 1.333, 0.454, 0.75, 5.76, 196, 324, 34, 1
7, 211, 1477, 30.143, 0.257, 0.653, 1.7, 380, 965, 223, 1
8, 210, 1680, 26.25, 0.178, 0.483, 1.44, 299, 811, 208, 1
19, 201, 3819, 10.579, 0.238, 0.567, 2.07, 909, 2164, 439, 1
7, 98, 686, 14.0, 0.254, 0.608, 1.53, 174, 417, 114, 1
3, 541, 1623, 180.33, 0.71, 0.747, 88.62, 1152, 1213, 13, 2
10, 58, 580, 5.8, 0.402, 0.893, 2.81, 233, 518, 83, 1
14, 192, 2688, 13.714, 0.234, 0.589, 2.28, 628, 1584, 275, 1
16, 12, 192, 0.75, 0.526, 0.833, 7.21, 101, 160, 14, 1
9, 225, 2025, 25.0, 0.198, 0.741, 1.41, 400, 1501, 283, 1
13, 323, 4199, 24.846, 0.256, 0.557, 2.4, 1076, 2340, 449, 1
6, 94, 564, 15.667, 0.184, 0.934, 1.32, 104, 527, 79, 1
12, 167, 2004, 13.917, 0.225, 0.752, 1.93, 451, 1507, 234, 1
6, 95, 570, 15.833, 0.209, 0.667, 1.63, 119, 380, 73, 1
6, 93, 558, 15.5, 0.238, 0.711, 1.71, 133, 397, 78, 1
5, 95, 475, 19.0, 0.255, 0.787, 1.73, 121, 374, 70, 1
7, 56, 392, 8.0, 0.329, 0.791, 1.65, 129, 310, 78, 1
10, 319, 3190, 31.9, 0.239, 0.674, 1.67, 764, 2149, 458, 1
6, 95, 570, 15.833, 0.256, 0.768, 1.78, 146, 438, 82, 1
6, 97, 582, 16.167, 0.266, 0.72, 1.82, 155, 419, 85, 1
7, 97, 679, 13.857, 0.211, 0.791, 1.51, 143, 537, 95, 1
13, 242, 3146, 18.615, 0.231, 0.614, 2.33, 726, 1932, 312, 1
37, 1, 37, 0.027, 1.0, 1.0, 37.0, 37, 37, 1, 4
6, 94, 564, 15.667, 0.326, 0.862, 2.02, 184, 486, 91, 1
64, 73, 4672, 1.141, 0.403, 0.445, 72.38, 1882, 2077, 26, 3
32, 1, 32, 0.031, 1.0, 1.0, 32.0, 32, 32, 1, 4
9, 38, 342, 4.222, 0.377, 0.731, 2.74, 129, 250, 47, 1
7, 119, 833, 17.0, 0.285, 0.872, 1.5, 237, 726, 158, 1
7, 4, 28, 0.571, 0.429, 0.714, 2.4, 12, 20, 5, 1
1, 41, 41, 41.0, 0.39, 1.0, 1.07, 16, 41, 15, 1
6, 17, 102, 2.833, 0.245, 0.804, 1.39, 25, 82, 18, 1
8, 120, 960, 15.0, 0.25, 0.748, 1.66, 240, 718, 145, 1
7, 59, 413, 8.429, 0.462, 1.0, 2.33, 191, 413, 82, 1
1, 35, 35, 35.0, 0.429, 1.0, 1.07, 15, 35, 14, 1
1, 33, 33, 33.0, 0.364, 1.0, 1.09, 12, 33, 11, 1
7, 76, 532, 10.857, 0.301, 0.859, 1.38, 160, 457, 116, 1
9, 75, 675, 8.333, 0.194, 0.698, 1.46, 131, 471, 90, 1
1, 76, 76, 76.0, 0.961, 1.0, 36.5, 73, 76, 2, 2
8, 20, 160, 2.5, 0.263, 0.613, 2.0, 42, 98, 21, 1
6, 9, 54, 1.5, 0.296, 0.796, 2.0, 16, 43, 8, 1
1, 47, 47, 47.0, 0.34, 1.0, 1.14, 16, 47, 14, 1
6, 50, 300, 8.333, 0.24, 0.63, 1.76, 72, 189, 41, 1
1, 42, 42, 42.0, 0.381, 1.0, 1.07, 16, 42, 15, 1
5, 280, 1400, 56.0, 0.78, 0.786, 156.0, 1092, 1100, 7, 2
7, 46, 322, 6.571, 0.416, 0.776, 2.63, 134, 250, 51, 1
6, 18, 108, 3.0, 0.343, 0.926, 1.76, 37, 100, 21, 1
7, 75, 525, 10.714, 0.263, 0.71, 1.52, 138, 373, 91, 1
16, 106, 1696, 6.625, 0.192, 0.593, 1.49, 325, 1005, 218, 1
8, 180, 1440, 22.5, 0.199, 0.724, 1.31, 286, 1043, 219, 1
9, 138, 1242, 15.333, 0.271, 0.609, 1.87, 336, 756, 180, 1
9, 98, 882, 10.889, 0.302, 0.712, 2.03, 266, 628, 131, 1
9, 52, 468, 5.778, 0.203, 0.626, 1.38, 95, 293, 69, 1
5, 6, 30, 1.2, 0.4, 0.867, 2.0, 12, 26, 6, 1
5, 11, 55, 2.2, 0.309, 0.836, 1.7, 17, 46, 10, 1
8, 85, 680, 10.625, 0.238, 0.687, 1.46, 162, 467, 111, 1
6, 40, 240, 6.667, 0.221, 0.621, 1.43, 53, 149, 37, 1
9, 46, 414, 5.111, 0.297, 0.833, 1.66, 123, 345, 74, 1
5, 24, 120, 4.8, 0.342, 0.808, 1.32, 41, 97, 31, 1
7, 34, 238, 4.857, 0.273, 0.761, 1.48, 65, 181, 44, 1
22, 20, 440, 0.909, 0.28, 0.57, 5.35, 123, 251, 23, 1
10, 119, 1190, 11.9, 0.202, 0.842, 1.59, 240, 1002, 151, 1
11, 367, 4037, 33.364, 0.221, 0.77, 1.64, 891, 3108, 544, 1
14, 370, 5180, 26.429, 0.175, 0.648, 1.64, 907, 3357, 554, 1
13, 348, 4524, 26.769, 0.195, 0.743, 1.64, 881, 3363, 537, 1
12, 302, 3624, 25.167, 0.199, 0.795, 1.68, 721, 2880, 429, 1
10, 227, 2270, 22.7, 0.225, 0.97, 1.64, 510, 2202, 311, 1
10, 17, 170, 1.7, 0.224, 0.729, 2.38, 38, 124, 16, 1
12, 311, 3732, 25.917, 0.195, 0.781, 1.64, 727, 2914, 443, 1
11, 23, 253, 2.091, 0.265, 0.735, 2.09, 67, 186, 32, 1
13, 188, 2444, 14.462, 0.188, 0.71, 1.67, 460, 1736, 275, 1
10, 20, 200, 2.0, 0.29, 0.795, 2.52, 58, 159, 23, 1
1, 17, 17, 17.0, 1.0, 1.0, 17.0, 17, 17, 1, 2
1, 199, 199, 199.0, 0.945, 1.0, 37.6, 188, 199, 5, 2
41, 67, 2747, 1.634, 0.441, 0.529, 33.67, 1212, 1452, 36, 1
5, 5, 25, 1.0, 0.72, 0.72, 18.0, 18, 18, 1, 1
8, 79, 632, 9.875, 0.316, 0.975, 1.8, 200, 616, 111, 1
6, 96, 576, 16.0, 0.238, 0.778, 1.38, 137, 448, 99, 1
7, 158, 1106, 22.571, 0.239, 0.952, 1.33, 264, 1053, 198, 1
2, 100, 200, 50.0, 0.46, 0.505, 11.5, 92, 101, 8, 2
1, 161, 161, 161.0, 0.41, 1.0, 1.02, 66, 161, 65, 2
9, 295, 2655, 32.778, 0.2, 0.559, 1.5, 531, 1483, 354, 1
10, 263, 2630, 26.3, 0.204, 0.589, 1.54, 537, 1550, 348, 1
6, 13, 78, 2.167, 0.231, 0.487, 3.0, 18, 38, 6, 1
9, 321, 2889, 35.667, 0.154, 0.553, 1.32, 446, 1597, 339, 1
8, 112, 896, 14.0, 0.17, 0.786, 1.27, 152, 704, 120, 1
1, 71, 71, 71.0, 0.521, 1.0, 2.31, 37, 71, 16, 2
1, 20, 20, 20.0, 0.55, 1.0, 1.38, 11, 20, 8, 2
7, 60, 420, 8.571, 0.286, 0.886, 1.5, 120, 372, 80, 1
6, 106, 636, 17.667, 0.129, 0.835, 1.14, 82, 531, 72, 1
7, 135, 945, 19.286, 0.114, 0.528, 1.09, 108, 499, 99, 1
7, 123, 861, 17.571, 0.139, 0.674, 1.26, 120, 580, 95, 1
8, 346, 2768, 43.25, 0.166, 0.66, 1.35, 459, 1828, 339, 1
28, 45, 1260, 1.607, 0.368, 0.54, 7.86, 464, 680, 59, 1
8, 41, 328, 5.125, 0.265, 0.616, 2.35, 87, 202, 37, 1
7, 10, 70, 1.429, 0.3, 0.743, 3.5, 21, 52, 6, 1
25, 153, 3825, 6.12, 0.255, 0.611, 2.08, 977, 2338, 470, 1
11, 11, 121, 1.0, 0.537, 0.876, 5.0, 65, 106, 13, 1
9, 29, 261, 3.222, 0.31, 0.686, 2.13, 81, 179, 38, 1
12, 115, 1380, 9.583, 0.256, 0.572, 1.74, 353, 790, 203, 1
11, 10, 110, 0.909, 0.436, 0.927, 4.36, 48, 102, 11, 1
2, 22, 44, 11.0, 0.477, 1.0, 21.0, 21, 44, 1, 2
11, 11, 121, 1.0, 0.43, 0.802, 4.73, 52, 97, 11, 1
11, 90, 990, 8.182, 0.385, 0.882, 2.41, 381, 873, 158, 1
10, 1, 10, 0.1, 1.0, 1.0, 10.0, 10, 10, 1, 4
10, 12, 120, 1.2, 0.55, 0.875, 4.71, 66, 105, 14, 1
11, 104, 1144, 9.455, 0.394, 0.824, 2.97, 451, 943, 152, 1
10, 41, 410, 4.1, 0.463, 0.968, 2.79, 190, 397, 68, 1
11, 137, 1507, 12.455, 0.317, 0.652, 2.7, 478, 982, 177, 1
11, 12, 132, 1.091, 0.432, 0.674, 4.38, 57, 89, 13, 1
38, 69, 2622, 1.816, 0.476, 0.839, 4.27, 1247, 2201, 292, 1
36, 5, 180, 0.139, 0.656, 0.817, 7.87, 118, 147, 15, 1
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
11, 12, 132, 1.091, 0.5, 0.841, 4.13, 66, 111, 16, 1
1, 70, 70, 70.0, 1.0, 1.0, 70.0, 70, 70, 1, 2
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, 2
9, 151, 1359, 16.778, 0.257, 0.941, 1.48, 349, 1279, 236, 1
11, 156, 1716, 14.182, 0.224, 0.71, 1.52, 385, 1219, 253, 1
10, 115, 1150, 11.5, 0.24, 0.758, 1.48, 276, 872, 187, 1
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
10, 47, 470, 4.7, 0.481, 0.991, 2.97, 226, 466, 76, 1
11, 147, 1617, 13.364, 0.257, 0.761, 1.58, 416, 1230, 264, 1
9, 37, 333, 4.111, 0.532, 0.913, 3.22, 177, 304, 55, 1
2, 18, 36, 9.0, 0.667, 0.694, 24.0, 24, 25, 1, 2
3, 116, 348, 38.667, 0.356, 0.371, 62.0, 124, 129, 2, 2
10, 38, 380, 3.8, 0.387, 0.887, 2.49, 147, 337, 59, 1
25, 71, 1775, 2.84, 0.234, 0.748, 2.22, 416, 1328, 187, 1
11, 207, 2277, 18.818, 0.268, 0.723, 1.84, 610, 1647, 332, 1
10, 84, 840, 8.4, 0.356, 0.849, 2.47, 299, 713, 121, 1
10, 47, 470, 4.7, 0.336, 0.628, 2.26, 158, 295, 70, 1
9, 99, 891, 11.0, 0.38, 0.93, 1.92, 339, 829, 177, 1
9, 38, 342, 4.222, 0.444, 0.898, 2.71, 152, 307, 56, 1
1, 37, 37, 37.0, 0.811, 1.0, 6.0, 30, 37, 5, 2
9, 64, 576, 7.111, 0.307, 0.842, 1.99, 177, 485, 89, 1
8, 54, 432, 6.75, 0.35, 0.887, 1.74, 151, 383, 87, 1
7, 35, 245, 5.0, 0.494, 0.902, 2.57, 121, 221, 47, 1
10, 130, 1300, 13.0, 0.453, 0.822, 2.78, 589, 1069, 212, 1
7, 6, 42, 0.857, 0.333, 0.762, 4.67, 14, 32, 3, 1
9, 123, 1107, 13.667, 0.39, 0.996, 2.82, 432, 1103, 153, 1
10, 35, 350, 3.5, 0.38, 0.829, 2.02, 133, 290, 66, 1
15, 54, 810, 3.6, 0.323, 0.689, 2.45, 262, 558, 107, 1
9, 117, 1053, 13.0, 0.419, 0.947, 2.48, 441, 997, 178, 1
6, 90, 540, 15.0, 0.298, 0.77, 1.55, 161, 416, 104, 1
7, 175, 1225, 25.0, 0.337, 0.991, 1.87, 413, 1214, 221, 1
12, 124, 1488, 10.333, 0.3, 0.869, 1.96, 447, 1293, 228, 1
12, 116, 1392, 9.667, 0.331, 0.756, 2.62, 461, 1053, 176, 1
9, 71, 639, 7.889, 0.352, 0.897, 1.97, 225, 573, 114, 1
11, 23, 253, 2.091, 0.415, 0.858, 3.5, 105, 217, 30, 1
8, 55, 440, 6.875, 0.243, 0.657, 1.39, 107, 289, 77, 1
7, 213, 1491, 30.429, 0.199, 0.733, 1.25, 296, 1093, 237, 1
