@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
10, 511, 5110, 51.1, 0.158, 0.625, 1.35, 805, 3194, 596, 1
8, 14, 112, 1.75, 0.295, 0.857, 1.83, 33, 96, 18, 1
8, 195, 1560, 24.375, 0.175, 0.965, 1.24, 273, 1506, 221, 1
8, 114, 912, 14.25, 0.116, 0.408, 1.45, 106, 372, 73, 1
24, 281, 6744, 11.708, 0.468, 0.903, 7.95, 3155, 6088, 397, 1
25, 292, 7300, 11.68, 0.479, 0.954, 7.58, 3496, 6967, 461, 1
9, 106, 954, 11.778, 0.373, 0.649, 2.8, 356, 619, 127, 1
9, 102, 918, 11.333, 0.404, 0.893, 2.81, 371, 820, 132, 1
9, 185, 1665, 20.556, 0.417, 0.786, 3.13, 694, 1309, 222, 1
7, 173, 1211, 24.714, 0.207, 0.86, 1.34, 251, 1042, 187, 1
2, 21, 42, 10.5, 0.167, 0.643, 1.4, 7, 27, 5, 1
2, 537, 1074, 268.5, 0.538, 0.594, 32.11, 578, 638, 18, 2
9, 510, 4590, 56.667, 0.161, 0.595, 1.31, 740, 2732, 566, 1
9, 301, 2709, 33.444, 0.178, 0.694, 1.3, 482, 1881, 371, 1
7, 92, 644, 13.143, 0.143, 0.713, 1.46, 92, 459, 63, 1
1, 45, 45, 45.0, 0.2, 1.0, 1.13, 9, 45, 8, 1
8, 102, 816, 12.75, 0.212, 0.884, 1.25, 173, 721, 138, 1
9, 535, 4815, 59.444, 0.156, 0.688, 1.35, 752, 3312, 555, 1
9, 363, 3267, 40.333, 0.128, 0.532, 1.28, 417, 1738, 326, 1
25, 178, 4450, 7.12, 0.475, 0.873, 7.95, 2115, 3885, 266, 1
9, 107, 963, 11.889, 0.371, 0.65, 2.59, 357, 626, 138, 1
9, 103, 927, 11.444, 0.399, 0.831, 2.98, 370, 770, 124, 1
8, 62, 496, 7.75, 0.214, 0.645, 1.43, 106, 320, 74, 1
6, 14, 84, 2.333, 0.393, 0.905, 1.57, 33, 76, 21, 1
9, 511, 4599, 56.778, 0.225, 0.798, 1.38, 1035, 3670, 751, 1
7, 14, 98, 2.0, 0.347, 0.949, 1.79, 34, 93, 19, 1
9, 259, 2331, 28.778, 0.189, 0.697, 1.31, 441, 1624, 336, 1
6, 14, 84, 2.333, 0.321, 0.881, 1.8, 27, 74, 15, 1
10, 511, 5110, 51.1, 0.141, 0.529, 1.3, 721, 2701, 555, 1
9, 163, 1467, 18.111, 0.148, 0.667, 1.28, 217, 978, 170, 1
6, 81, 486, 13.5, 0.282, 0.852, 1.26, 137, 414, 109, 1
7, 14, 98, 2.0, 0.245, 0.867, 1.85, 24, 85, 13, 1
9, 61, 549, 6.778, 0.213, 0.683, 1.6, 117, 375, 73, 1
9, 268, 2412, 29.778, 0.198, 0.637, 1.36, 478, 1536, 351, 1
6, 13, 78, 2.167, 0.179, 0.923, 2.0, 14, 72, 7, 1
9, 457, 4113, 50.778, 0.173, 0.63, 1.28, 712, 2590, 555, 1
9, 331, 2979, 36.778, 0.195, 0.78, 1.29, 582, 2323, 452, 1
7, 171, 1197, 24.429, 0.16, 0.605, 1.25, 192, 724, 154, 1
8, 535, 4280, 66.875, 0.171, 0.697, 1.27, 731, 2984, 575, 1
9, 332, 2988, 36.889, 0.159, 0.712, 1.21, 476, 2128, 393, 1
1, 104, 104, 104.0, 0.192, 1.0, 1.05, 20, 104, 19, 1
1, 74, 74, 74.0, 0.189, 1.0, 1.08, 14, 74, 13, 1
7, 40, 280, 5.714, 0.232, 0.707, 1.38, 65, 198, 47, 1
7, 375, 2625, 53.571, 0.092, 0.428, 1.21, 241, 1124, 200, 1
83, 149, 12367, 1.795, 0.388, 0.472, 28.77, 4804, 5838, 167, 3
54, 1, 54, 0.019, 1.0, 1.0, 54.0, 54, 54, 1, 4
9, 38, 342, 4.222, 0.313, 0.62, 2.18, 107, 212, 49, 1
95, 93, 8835, 0.979, 0.675, 0.902, 3.63, 5966, 7968, 1644, 3
11, 118, 1298, 10.727, 0.408, 0.616, 6.63, 530, 800, 80, 1
9, 36, 324, 4.0, 0.654, 0.92, 6.42, 212, 298, 33, 1
54, 1, 54, 0.019, 1.0, 1.0, 54.0, 54, 54, 1, 4
12, 71, 852, 5.917, 0.481, 0.757, 5.86, 410, 645, 70, 1
3, 4, 12, 1.333, 0.75, 0.75, 9.0, 9, 9, 1, 1
13, 53, 689, 4.077, 0.509, 0.624, 5.75, 351, 430, 61, 1
12, 45, 540, 3.75, 0.467, 0.694, 6.63, 252, 375, 38, 1
11, 275, 3025, 25.0, 0.287, 0.637, 2.83, 868, 1928, 307, 1
11, 179, 1969, 16.273, 0.33, 0.733, 2.88, 650, 1444, 226, 1
12, 320, 3840, 26.667, 0.231, 0.514, 2.06, 888, 1975, 431, 1
1, 78, 78, 78.0, 0.949, 1.0, 24.67, 74, 78, 3, 2
7, 70, 490, 10.0, 0.535, 0.971, 3.23, 262, 476, 81, 1
10, 155, 1550, 15.5, 0.326, 0.642, 2.8, 506, 995, 181, 1
12, 71, 852, 5.917, 0.631, 0.904, 6.64, 538, 770, 81, 1
1, 36, 36, 36.0, 0.583, 1.0, 5.25, 21, 36, 4, 2
24, 99, 2376, 4.125, 0.912, 0.96, 20.07, 2168, 2282, 108, 1
10, 20, 200, 2.0, 0.61, 0.845, 8.13, 122, 169, 15, 1
24, 133, 3192, 5.542, 0.907, 0.966, 18.67, 2894, 3085, 155, 1
10, 20, 200, 2.0, 0.54, 0.78, 9.0, 108, 156, 12, 1
187, 137, 25619, 0.733, 0.899, 0.991, 29.29, 23025, 25400, 786, 3
1, 117, 117, 117.0, 0.974, 1.0, 38.0, 114, 117, 3, 2
11, 183, 2013, 16.636, 0.481, 0.747, 4.66, 969, 1503, 208, 1
10, 10, 100, 1.0, 0.46, 0.46, 46.0, 46, 46, 1, 1
7, 156, 1092, 22.286, 0.473, 0.991, 2.37, 517, 1082, 218, 1
14, 397, 5558, 28.357, 0.342, 0.536, 4.53, 1902, 2979, 420, 1
7, 64, 448, 9.143, 0.498, 0.911, 2.93, 223, 408, 76, 1
9, 18, 162, 2.0, 0.63, 0.944, 7.29, 102, 153, 14, 1
1, 34, 34, 34.0, 0.353, 1.0, 1.71, 12, 34, 7, 2
10, 19, 190, 1.9, 0.568, 0.774, 9.82, 108, 147, 11, 1
11, 292, 3212, 26.545, 0.341, 0.761, 2.95, 1096, 2445, 371, 1
14, 253, 3542, 18.071, 0.372, 0.826, 4.36, 1317, 2924, 302, 1
1, 9, 9, 9.0, 0.889, 1.0, 8.0, 8, 9, 1, 2
54, 357, 19278, 6.611, 0.324, 0.644, 6.22, 6238, 12422, 1003, 5
28, 171, 4788, 6.107, 0.258, 0.912, 1.99, 1235, 4369, 621, 1
9, 83, 747, 9.222, 0.391, 0.795, 3.21, 292, 594, 91, 1
12, 72, 864, 6.0, 0.63, 0.885, 6.11, 544, 765, 89, 1
13, 400, 5200, 30.769, 0.364, 0.609, 4.52, 1891, 3168, 418, 1
9, 8, 72, 0.889, 0.722, 0.792, 13.0, 52, 57, 4, 1
13, 130, 1690, 10.0, 0.392, 0.697, 4.77, 663, 1178, 139, 1
18, 1, 18, 0.056, 1.0, 1.0, 18.0, 18, 18, 1, 4
13, 349, 4537, 26.846, 0.38, 0.668, 4.36, 1724, 3029, 395, 1
8, 162, 1296, 20.25, 0.435, 0.936, 3.0, 564, 1213, 188, 1
17, 245, 4165, 14.412, 0.913, 0.997, 12.97, 3801, 4152, 293, 1
9, 17, 153, 1.889, 0.627, 0.922, 6.4, 96, 141, 15, 1
9, 17, 153, 1.889, 0.601, 0.889, 8.36, 92, 136, 11, 1
1, 159, 159, 159.0, 0.975, 1.0, 77.5, 155, 159, 2, 2
9, 82, 738, 9.111, 0.352, 0.798, 2.63, 260, 589, 99, 1
10, 154, 1540, 15.4, 0.315, 0.639, 2.53, 485, 984, 192, 1
12, 71, 852, 5.917, 0.628, 0.872, 6.77, 535, 743, 79, 1
9, 161, 1449, 17.889, 0.432, 0.93, 2.87, 626, 1347, 218, 1
14, 390, 5460, 27.857, 0.358, 0.59, 4.44, 1956, 3224, 441, 1
10, 327, 3270, 32.7, 0.379, 0.767, 2.75, 1239, 2508, 450, 1
23, 371, 8533, 16.13, 0.941, 1.0, 16.83, 8027, 8533, 477, 1
11, 184, 2024, 16.727, 0.484, 0.884, 4.6, 979, 1789, 213, 1
10, 19, 190, 1.9, 0.621, 0.858, 8.43, 118, 163, 14, 1
10, 19, 190, 1.9, 0.611, 0.9, 8.29, 116, 171, 14, 1
11, 152, 1672, 13.818, 0.365, 0.764, 2.88, 610, 1278, 212, 1
12, 383, 4596, 31.917, 0.307, 0.603, 2.91, 1409, 2771, 485, 1
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
10, 155, 1550, 15.5, 0.35, 0.678, 2.78, 542, 1051, 195, 1
11, 118, 1298, 10.727, 0.459, 0.742, 4.81, 596, 963, 124, 1
10, 20, 200, 2.0, 0.485, 0.68, 8.82, 97, 136, 11, 1
14, 395, 5530, 28.214, 0.359, 0.658, 4.7, 1988, 3636, 423, 1
9, 19, 171, 2.111, 0.655, 0.871, 8.62, 112, 149, 13, 1
13, 267, 3471, 20.538, 0.401, 0.662, 4.87, 1392, 2299, 286, 1
8, 193, 1544, 24.125, 0.4, 0.829, 2.51, 617, 1280, 246, 1
10, 19, 190, 1.9, 0.6, 0.895, 8.14, 114, 170, 14, 1
9, 20, 180, 2.222, 0.55, 0.783, 8.25, 99, 141, 12, 1
13, 191, 2483, 14.692, 0.406, 0.617, 4.71, 1007, 1532, 214, 1
9, 19, 171, 2.111, 0.55, 0.86, 7.23, 94, 147, 13, 1
12, 72, 864, 6.0, 0.635, 0.94, 5.97, 549, 812, 92, 1
9, 124, 1116, 13.778, 0.348, 0.722, 2.57, 388, 806, 151, 1
11, 184, 2024, 16.727, 0.46, 0.796, 4.41, 931, 1611, 211, 1
7, 57, 399, 8.143, 0.414, 0.797, 2.7, 165, 318, 61, 1
9, 83, 747, 9.222, 0.333, 0.742, 2.93, 249, 554, 85, 1
1, 63, 63, 63.0, 0.587, 1.0, 2.31, 37, 63, 16, 2
11, 20, 220, 1.818, 0.564, 0.909, 8.27, 124, 200, 15, 1
16, 427, 6832, 26.688, 0.4, 0.632, 5.56, 2736, 4316, 492, 1
12, 23, 276, 1.917, 0.576, 0.826, 7.57, 159, 228, 21, 1
26, 184, 4784, 7.077, 0.773, 0.886, 16.88, 3696, 4241, 219, 1
15, 121, 1815, 8.067, 0.428, 0.761, 5.35, 776, 1381, 145, 1
16, 367, 5872, 22.938, 0.385, 0.575, 5.29, 2258, 3377, 427, 1
16, 181, 2896, 11.313, 0.4, 0.759, 5.1, 1157, 2198, 227, 1
47, 1, 47, 0.021, 1.0, 1.0, 47.0, 47, 47, 1, 4
83, 326, 27058, 3.928, 0.286, 0.671, 7.55, 7741, 18149, 1025, 5
1, 28, 28, 28.0, 0.464, 1.0, 2.17, 13, 28, 6, 2
31, 322, 9982, 10.387, 0.689, 0.753, 16.87, 6881, 7519, 408, 1
12, 20, 240, 1.667, 0.546, 0.838, 8.19, 131, 201, 16, 1
11, 195, 2145, 17.727, 0.358, 0.781, 3.0, 768, 1676, 256, 1
10, 59, 590, 5.9, 0.403, 0.792, 2.98, 238, 467, 80, 1
163, 161, 26243, 0.988, 0.523, 0.897, 8.4, 13725, 23547, 1634, 3
15, 356, 5340, 23.733, 0.406, 0.626, 5.29, 2167, 3342, 410, 1
17, 96, 1632, 5.647, 0.366, 0.675, 5.15, 597, 1101, 116, 1
9, 87, 783, 9.667, 0.444, 0.962, 2.37, 348, 753, 147, 1
16, 389, 6224, 24.313, 0.364, 0.569, 5.35, 2268, 3544, 424, 1
16, 393, 6288, 24.563, 0.341, 0.653, 5.13, 2145, 4103, 418, 1
16, 337, 5392, 21.063, 0.369, 0.608, 5.15, 1992, 3276, 387, 1
9, 155, 1395, 17.222, 0.346, 0.731, 2.44, 483, 1020, 198, 1
12, 20, 240, 1.667, 0.525, 0.854, 9.0, 126, 205, 14, 1
11, 87, 957, 7.909, 0.319, 0.628, 2.65, 305, 601, 115, 1
12, 284, 3408, 23.667, 0.325, 0.725, 2.87, 1109, 2471, 386, 1
16, 183, 2928, 11.438, 0.413, 0.787, 4.81, 1208, 2305, 251, 1
24, 334, 8016, 13.917, 0.894, 0.966, 14.3, 7164, 7740, 501, 1
82, 314, 25748, 3.829, 0.296, 0.502, 10.84, 7618, 12923, 703, 1
9, 155, 1395, 17.222, 0.376, 0.722, 2.53, 524, 1007, 207, 1
1, 14, 14, 14.0, 0.5, 1.0, 2.33, 7, 14, 3, 2
5, 2, 10, 0.4, 0.9, 0.9, 9.0, 9, 9, 1, 4
12, 216, 2592, 18.0, 0.507, 0.764, 5.3, 1315, 1981, 248, 1
11, 22, 242, 2.0, 0.624, 0.88, 9.44, 151, 213, 16, 1
8, 94, 752, 11.75, 0.485, 0.922, 3.07, 365, 693, 119, 1
8, 64, 512, 8.0, 0.541, 0.947, 3.85, 277, 485, 72, 1
9, 268, 2412, 29.778, 0.465, 0.694, 6.3, 1122, 1675, 178, 1
9, 150, 1350, 16.667, 0.284, 0.756, 1.76, 384, 1020, 218, 1
7, 13, 91, 1.857, 0.78, 0.989, 7.89, 71, 90, 9, 1
9, 278, 2502, 30.889, 0.258, 0.798, 1.62, 645, 1997, 398, 1
8, 170, 1360, 21.25, 0.277, 0.89, 1.6, 377, 1210, 236, 1
10, 268, 2680, 26.8, 0.395, 0.59, 5.88, 1058, 1581, 180, 1
3, 104, 312, 34.667, 0.606, 0.683, 9.95, 189, 213, 19, 1
11, 30, 330, 2.727, 0.467, 0.824, 4.16, 154, 272, 37, 1
7, 243, 1701, 34.714, 0.219, 0.528, 1.62, 372, 898, 230, 1
7, 219, 1533, 31.286, 0.195, 0.617, 1.44, 299, 946, 207, 1
17, 171, 2907, 10.059, 0.208, 0.422, 2.42, 606, 1226, 250, 1
9, 166, 1494, 18.444, 0.274, 0.606, 1.88, 409, 905, 217, 1
6, 48, 288, 8.0, 0.316, 0.965, 1.57, 91, 278, 58, 1
8, 95, 760, 11.875, 0.187, 0.645, 1.34, 142, 490, 106, 1
6, 46, 276, 7.667, 0.322, 0.877, 1.48, 89, 242, 60, 1
8, 113, 904, 14.125, 0.21, 0.759, 1.41, 190, 686, 135, 1
5, 34, 170, 6.8, 0.141, 0.594, 1.26, 24, 101, 19, 1
5, 58, 290, 11.6, 0.2, 0.745, 1.41, 58, 216, 41, 1
17, 22, 374, 1.294, 0.321, 0.406, 8.57, 120, 152, 14, 1
8, 117, 936, 14.625, 0.173, 0.642, 1.3, 162, 601, 125, 1
6, 104, 624, 17.333, 0.234, 0.862, 1.32, 146, 538, 111, 1
17, 22, 374, 1.294, 0.409, 0.757, 4.5, 153, 283, 34, 1
8, 231, 1848, 28.875, 0.21, 0.543, 1.65, 389, 1003, 236, 1
7, 97, 679, 13.857, 0.196, 0.461, 1.68, 133, 313, 79, 1
7, 213, 1491, 30.429, 0.235, 0.746, 1.5, 351, 1112, 234, 1
77, 245, 18865, 3.182, 0.445, 0.523, 32.67, 8396, 9871, 257, 1
74, 183, 13542, 2.473, 0.544, 0.612, 127.0, 7366, 8289, 58, 1
9, 184, 1656, 20.444, 0.214, 0.798, 1.46, 354, 1322, 242, 1
9, 44, 396, 4.889, 0.341, 0.677, 2.55, 135, 268, 53, 1
16, 24, 384, 1.5, 0.393, 0.935, 4.72, 151, 359, 32, 1
5, 94, 470, 18.8, 0.234, 0.845, 1.39, 110, 397, 79, 1
5, 94, 470, 18.8, 0.183, 0.798, 1.62, 86, 375, 53, 1
1, 18, 18, 18.0, 0.389, 1.0, 3.5, 7, 18, 2, 1
10, 323, 3230, 32.3, 0.198, 0.676, 1.38, 641, 2183, 465, 1
6, 96, 576, 16.0, 0.259, 0.74, 1.69, 149, 426, 88, 1
9, 285, 2565, 31.667, 0.338, 0.765, 2.42, 866, 1961, 358, 1
6, 96, 576, 16.0, 0.267, 0.939, 1.51, 154, 541, 102, 1
9, 305, 2745, 33.889, 0.191, 0.73, 1.4, 525, 2003, 375, 1
9, 331, 2979, 36.778, 0.222, 0.69, 1.57, 661, 2056, 421, 1
6, 95, 570, 15.833, 0.226, 0.933, 1.45, 129, 532, 89, 1
6, 96, 576, 16.0, 0.234, 0.668, 2.01, 135, 385, 67, 1
6, 94, 564, 15.667, 0.287, 0.713, 2.45, 162, 402, 66, 1
6, 97, 582, 16.167, 0.299, 0.701, 1.85, 174, 408, 94, 1
5, 96, 480, 19.2, 0.323, 0.838, 1.78, 155, 402, 87, 1
6, 96, 576, 16.0, 0.217, 0.797, 1.45, 125, 459, 86, 1
6, 96, 576, 16.0, 0.274, 0.901, 1.58, 158, 519, 100, 1
16, 92, 1472, 5.75, 0.245, 0.522, 3.61, 361, 769, 100, 1
65, 50, 3250, 0.769, 0.454, 0.487, 245.83, 1475, 1582, 6, 3
4, 108, 432, 27.0, 0.778, 0.826, 56.0, 336, 357, 6, 2
11, 32, 352, 2.909, 0.264, 0.5, 3.1, 93, 176, 30, 1
1, 20, 20, 20.0, 0.75, 1.0, 3.0, 15, 20, 5, 2
430, 5, 2150, 0.012, 0.216, 0.221, 46.5, 465, 475, 10, 4
10, 1, 10, 0.1, 0.9, 1.0, 9.0, 9, 10, 1, 4
7, 125, 875, 17.857, 0.29, 0.735, 1.59, 254, 643, 160, 1
7, 164, 1148, 23.429, 0.281, 0.838, 1.6, 323, 962, 202, 1
7, 8, 56, 1.143, 0.393, 0.75, 2.0, 22, 42, 11, 1
7, 31, 217, 4.429, 0.415, 0.783, 2.31, 90, 170, 39, 1
7, 17, 119, 2.429, 0.16, 0.739, 1.73, 19, 88, 11, 1
5, 128, 640, 25.6, 0.759, 0.764, 162.0, 486, 489, 3, 2
3, 8, 24, 2.667, 0.333, 0.875, 1.33, 8, 21, 6, 1
9, 44, 396, 4.889, 0.412, 0.795, 2.47, 163, 315, 66, 1
7, 59, 413, 8.429, 0.242, 0.685, 1.79, 100, 283, 56, 1
7, 2, 14, 0.286, 0.643, 0.714, 9.0, 9, 10, 1, 4
7, 158, 1106, 22.571, 0.211, 0.552, 1.6, 233, 610, 146, 1
7, 118, 826, 16.857, 0.386, 0.869, 2.26, 319, 718, 141, 1
7, 6, 42, 0.857, 0.286, 0.857, 1.71, 12, 36, 7, 1
7, 70, 490, 10.0, 0.265, 0.976, 1.4, 130, 478, 93, 1
7, 34, 238, 4.857, 0.223, 0.916, 1.33, 53, 218, 40, 1
7, 34, 238, 4.857, 0.252, 1.0, 1.43, 60, 238, 42, 1
7, 65, 455, 9.286, 0.407, 0.895, 2.18, 185, 407, 85, 1
6, 7, 42, 1.167, 0.452, 1.0, 2.38, 19, 42, 8, 1
9, 261, 2349, 29.0, 0.183, 0.718, 1.42, 430, 1686, 302, 1
8, 80, 640, 10.0, 0.197, 0.769, 1.48, 126, 492, 85, 1
8, 180, 1440, 22.5, 0.213, 0.794, 1.39, 306, 1143, 220, 1
7, 65, 455, 9.286, 0.404, 0.925, 2.07, 184, 421, 89, 1
9, 222, 1998, 24.667, 0.202, 0.711, 1.52, 403, 1421, 266, 1
8, 32, 256, 4.0, 0.23, 0.613, 1.4, 59, 157, 42, 1
6, 85, 510, 14.167, 0.239, 0.725, 1.42, 122, 370, 86, 1
6, 59, 354, 9.833, 0.237, 0.881, 1.38, 84, 312, 61, 1
7, 40, 280, 5.714, 0.229, 0.682, 1.25, 64, 191, 51, 1
6, 12, 72, 2.0, 0.319, 1.0, 1.53, 23, 72, 15, 1
7, 15, 105, 2.143, 0.2, 0.571, 1.5, 21, 60, 14, 1
8, 37, 296, 4.625, 0.264, 0.676, 1.86, 78, 200, 42, 1
7, 17, 119, 2.429, 0.319, 0.933, 1.41, 38, 111, 27, 1
7, 15, 105, 2.143, 0.181, 0.61, 2.71, 19, 64, 7, 1
6, 8, 48, 1.333, 0.417, 1.0, 2.86, 20, 48, 7, 1
17, 110, 1870, 6.471, 0.175, 0.603, 1.46, 328, 1128, 224, 1
9, 132, 1188, 14.667, 0.189, 0.588, 1.54, 225, 698, 146, 1
11, 552, 6072, 50.182, 0.816, 0.816, 4955.0, 4955, 4955, 1, 2
23, 20, 460, 0.87, 0.507, 0.672, 21.18, 233, 309, 11, 1
19, 12, 228, 0.632, 0.303, 0.439, 7.67, 69, 100, 9, 1
16, 112, 1792, 7.0, 0.305, 0.879, 2.72, 546, 1576, 201, 1
1, 283, 283, 283.0, 0.993, 1.0, 140.5, 281, 283, 2, 2
1, 184, 184, 184.0, 0.967, 1.0, 44.5, 178, 184, 4, 2
1, 16, 16, 16.0, 0.938, 1.0, 15.0, 15, 16, 1, 2
9, 17, 153, 1.889, 0.333, 0.895, 2.13, 51, 137, 24, 1
3, 550, 1650, 183.33, 0.329, 0.375, 27.15, 543, 619, 20, 2
1, 69, 69, 69.0, 0.667, 1.0, 4.18, 46, 69, 11, 2
13, 337, 4381, 25.923, 0.185, 0.751, 1.58, 811, 3291, 514, 1
9, 18, 162, 2.0, 0.309, 0.901, 2.63, 50, 146, 19, 1
12, 274, 3288, 22.833, 0.208, 0.817, 1.65, 685, 2687, 416, 1
2, 19, 38, 9.5, 0.184, 0.553, 3.5, 7, 21, 2, 1
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, 2
13, 44, 572, 3.385, 0.171, 0.712, 1.61, 98, 407, 61, 1
8, 109, 872, 13.625, 0.271, 0.864, 1.83, 236, 753, 129, 1
8, 59, 472, 7.375, 0.186, 0.672, 1.49, 88, 317, 59, 1
8, 302, 2416, 37.75, 0.211, 0.73, 1.43, 510, 1763, 356, 1
1, 22, 22, 22.0, 0.591, 1.0, 2.6, 13, 22, 5, 1
11, 48, 528, 4.364, 0.237, 0.39, 7.35, 125, 206, 17, 5
9, 231, 2079, 25.667, 0.196, 0.637, 1.49, 407, 1324, 274, 1
6, 135, 810, 22.5, 0.21, 0.736, 1.37, 170, 596, 124, 1
7, 346, 2422, 49.429, 0.173, 0.716, 1.23, 418, 1733, 341, 1
6, 326, 1956, 54.333, 0.213, 0.716, 1.29, 416, 1400, 323, 1
6, 19, 114, 3.167, 0.184, 0.781, 1.24, 21, 89, 17, 1
8, 342, 2736, 42.75, 0.163, 0.622, 1.4, 445, 1702, 317, 1
5, 63, 315, 12.6, 0.21, 0.914, 1.47, 66, 288, 45, 1
5, 89, 445, 17.8, 0.169, 0.717, 1.14, 75, 319, 66, 1
5, 12, 60, 2.4, 0.2, 0.583, 2.0, 12, 35, 6, 1
20, 18, 360, 0.9, 0.489, 0.583, 19.56, 176, 210, 9, 1
6, 4, 24, 0.667, 0.417, 0.5, 5.0, 10, 12, 2, 1
8, 155, 1240, 19.375, 0.366, 0.964, 1.64, 454, 1195, 276, 1
7, 9, 63, 1.286, 0.444, 0.825, 3.11, 28, 52, 9, 1
12, 39, 468, 3.25, 0.282, 0.487, 4.0, 132, 228, 33, 1
11, 303, 3333, 27.545, 0.183, 0.268, 4.97, 611, 892, 123, 1
10, 121, 1210, 12.1, 0.268, 0.664, 2.47, 324, 804, 131, 1
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, 4
10, 21, 210, 2.1, 0.457, 0.933, 2.91, 96, 196, 33, 1
38, 52, 1976, 1.368, 0.452, 0.911, 3.49, 894, 1801, 256, 1
38, 127, 4826, 3.342, 0.464, 0.87, 3.41, 2238, 4199, 657, 1
8, 231, 1848, 28.875, 0.872, 0.882, 179.0, 1611, 1630, 9, 2
14, 141, 1974, 10.071, 0.278, 0.67, 2.29, 549, 1323, 240, 1
10, 170, 1700, 17.0, 0.261, 0.709, 1.66, 444, 1206, 268, 1
10, 87, 870, 8.7, 0.375, 0.764, 2.23, 326, 665, 146, 1
8, 26, 208, 3.25, 0.293, 0.596, 2.03, 61, 124, 30, 1
1, 70, 70, 70.0, 0.943, 1.0, 22.0, 66, 70, 3, 2
1, 9, 9, 9.0, 1.0, 1.0, 9.0, 9, 9, 1, 2
14, 125, 1750, 8.929, 0.289, 0.734, 2.21, 505, 1285, 228, 1
1, 131, 131, 131.0, 0.977, 1.0, 64.0, 128, 131, 2, 2
11, 12, 132, 1.091, 0.5, 0.818, 4.13, 66, 108, 16, 1
6, 95, 570, 15.833, 0.3, 0.911, 1.64, 171, 519, 104, 1
9, 34, 306, 3.778, 0.32, 0.886, 1.56, 98, 271, 63, 1
9, 12, 108, 1.333, 0.454, 1.0, 1.69, 49, 108, 29, 1
10, 131, 1310, 13.1, 0.415, 0.857, 2.74, 543, 1123, 198, 1
8, 20, 160, 2.5, 0.5, 1.0, 2.76, 80, 160, 29, 1
8, 41, 328, 5.125, 0.363, 0.942, 1.63, 119, 309, 73, 1
12, 8, 96, 0.667, 0.198, 1.0, 2.11, 19, 96, 9, 1
10, 79, 790, 7.9, 0.385, 0.88, 2.13, 304, 695, 143, 1
9, 47, 423, 5.222, 0.333, 0.757, 2.39, 141, 320, 59, 1
10, 87, 870, 8.7, 0.344, 0.901, 2.27, 299, 784, 132, 1
9, 7, 63, 0.778, 0.302, 0.603, 1.9, 19, 38, 10, 1
10, 85, 850, 8.5, 0.324, 0.675, 2.25, 275, 574, 122, 1
1, 117, 117, 117.0, 0.393, 1.0, 5.75, 46, 117, 8, 2
9, 22, 198, 2.444, 0.318, 0.909, 2.42, 63, 180, 26, 1
9, 82, 738, 9.111, 0.32, 0.947, 2.13, 236, 699, 111, 1
1, 17, 17, 17.0, 0.882, 1.0, 7.5, 15, 17, 2, 2
9, 27, 243, 3.0, 0.346, 0.951, 1.95, 84, 231, 43, 1
9, 49, 441, 5.444, 0.587, 0.961, 3.12, 259, 424, 83, 1
8, 76, 608, 9.5, 0.475, 0.87, 2.73, 289, 529, 106, 1
6, 28, 168, 4.667, 0.405, 0.804, 1.84, 68, 135, 37, 1
8, 74, 592, 9.25, 0.456, 0.887, 2.48, 270, 525, 109, 1
6, 39, 234, 6.5, 0.303, 0.739, 1.58, 71, 173, 45, 1
10, 249, 2490, 24.9, 0.462, 0.842, 3.53, 1151, 2097, 326, 1
10, 174, 1740, 17.4, 0.278, 0.733, 2.02, 483, 1276, 239, 1
9, 71, 639, 7.889, 0.294, 0.762, 2.16, 188, 487, 87, 1
6, 101, 606, 16.833, 0.393, 0.752, 1.98, 238, 456, 120, 1
16, 44, 704, 2.75, 0.376, 0.744, 2.39, 265, 524, 111, 1
4, 65, 260, 16.25, 0.296, 0.631, 2.66, 77, 164, 29, 1
16, 30, 480, 1.875, 0.133, 0.471, 2.29, 64, 226, 28, 5
8, 25, 200, 3.125, 0.28, 0.825, 1.6, 56, 165, 35, 1
8, 88, 704, 11.0, 0.195, 0.756, 1.49, 137, 532, 92, 1
8, 21, 168, 2.625, 0.262, 0.696, 1.52, 44, 117, 29, 1
7, 4, 28, 0.571, 0.357, 0.571, 5.0, 10, 16, 2, 1
1, 33, 33, 33.0, 0.667, 1.0, 3.67, 22, 33, 6, 2
1, 106, 106, 106.0, 0.858, 1.0, 15.17, 91, 106, 6, 2
6, 41, 246, 6.833, 0.232, 0.927, 1.3, 57, 228, 44, 1
9, 21, 189, 2.333, 0.175, 0.513, 1.65, 33, 97, 20, 1
