@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
1, 89, 89, 89.0, 0.169, 1.0, 1.07, 15, 89, 14, 1
25, 178, 4450, 7.12, 0.49, 0.896, 7.9, 2181, 3988, 276, 1
8, 63, 504, 7.875, 0.321, 0.954, 1.82, 162, 481, 89, 1
9, 249, 2241, 27.667, 0.301, 0.739, 1.96, 674, 1655, 344, 1
7, 14, 98, 2.0, 0.296, 0.786, 2.9, 29, 77, 10, 1
8, 15, 120, 1.875, 0.25, 0.808, 2.14, 30, 97, 14, 1
10, 511, 5110, 51.1, 0.161, 0.634, 1.43, 822, 3238, 575, 1
11, 511, 5621, 46.455, 0.17, 0.538, 1.42, 956, 3023, 671, 1
7, 45, 315, 6.429, 0.254, 0.813, 1.4, 80, 256, 57, 1
8, 73, 584, 9.125, 0.235, 0.803, 1.47, 137, 469, 93, 1
6, 83, 498, 13.833, 0.329, 0.823, 1.58, 164, 410, 104, 1
10, 510, 5100, 51.0, 0.163, 0.542, 1.36, 832, 2763, 612, 1
7, 13, 91, 1.857, 0.374, 1.0, 1.89, 34, 91, 18, 1
14, 227, 3178, 16.214, 0.237, 0.839, 3.34, 754, 2667, 226, 1
13, 38, 494, 2.923, 0.324, 0.935, 3.81, 160, 462, 42, 1
25, 186, 4650, 7.44, 0.485, 0.942, 7.39, 2253, 4379, 305, 1
8, 57, 456, 7.125, 0.434, 0.958, 2.91, 198, 437, 68, 1
9, 181, 1629, 20.111, 0.375, 0.738, 2.9, 611, 1202, 211, 1
10, 506, 5060, 50.6, 0.15, 0.589, 1.34, 758, 2980, 564, 1
9, 352, 3168, 39.111, 0.205, 0.692, 1.34, 651, 2193, 486, 1
9, 172, 1548, 19.111, 0.171, 0.731, 1.31, 265, 1131, 202, 1
7, 151, 1057, 21.571, 0.077, 0.434, 1.33, 81, 459, 61, 1
14, 57, 798, 4.071, 0.727, 0.951, 11.84, 580, 759, 49, 1
25, 186, 4650, 7.44, 0.456, 0.868, 8.06, 2121, 4035, 263, 1
7, 63, 441, 9.0, 0.338, 0.941, 1.94, 149, 415, 77, 1
9, 167, 1503, 18.556, 0.378, 0.727, 2.88, 568, 1093, 197, 1
2, 537, 1074, 268.5, 0.537, 0.609, 22.19, 577, 654, 26, 2
7, 315, 2205, 45.0, 0.056, 0.248, 1.13, 124, 546, 110, 1
9, 278, 2502, 30.889, 0.176, 0.594, 1.28, 440, 1485, 345, 1
9, 99, 891, 11.0, 0.189, 0.745, 1.4, 168, 664, 120, 1
9, 120, 1080, 13.333, 0.176, 0.752, 1.29, 190, 812, 147, 1
6, 13, 78, 2.167, 0.372, 0.987, 1.71, 29, 77, 17, 1
2, 537, 1074, 268.5, 0.523, 0.567, 62.44, 562, 609, 9, 2
5, 13, 65, 2.6, 0.262, 0.769, 2.43, 17, 50, 7, 1
1, 31, 31, 31.0, 0.226, 1.0, 1.17, 7, 31, 6, 1
5, 98, 490, 19.6, 0.316, 0.704, 1.82, 155, 345, 85, 1
25, 187, 4675, 7.48, 0.472, 0.943, 7.28, 2207, 4408, 303, 1
8, 100, 800, 12.5, 0.485, 0.879, 3.43, 388, 703, 113, 1
2, 32, 64, 16.0, 0.516, 0.531, 33.0, 33, 34, 1, 2
9, 326, 2934, 36.222, 0.171, 0.641, 1.3, 501, 1882, 385, 1
1, 99, 99, 99.0, 0.192, 1.0, 1.06, 19, 99, 18, 1
6, 81, 486, 13.5, 0.282, 0.932, 1.34, 137, 453, 102, 1
1, 70, 70, 70.0, 0.2, 1.0, 1.08, 14, 70, 13, 1
8, 241, 1928, 30.125, 0.119, 0.498, 1.26, 230, 960, 182, 1
8, 242, 1936, 30.25, 0.128, 0.574, 1.27, 247, 1111, 195, 1
1, 118, 118, 118.0, 0.186, 1.0, 1.05, 22, 118, 21, 1
6, 39, 234, 6.5, 0.192, 0.197, 45.0, 45, 46, 1, 2
12, 278, 3336, 23.167, 0.11, 0.144, 15.91, 366, 479, 23, 2
83, 277, 22991, 3.337, 0.18, 0.365, 6.86, 4138, 8387, 603, 5
38, 1, 38, 0.026, 1.0, 1.0, 38.0, 38, 38, 1, 4
11, 20, 220, 1.818, 0.223, 0.373, 2.58, 49, 82, 19, 1
1, 25, 25, 25.0, 1.0, 1.0, 25.0, 25, 25, 1, 4
14, 12, 168, 0.857, 0.661, 0.851, 9.25, 111, 143, 12, 1
9, 9, 81, 1.0, 0.728, 0.889, 7.38, 59, 72, 8, 1
11, 190, 2090, 17.273, 0.239, 0.457, 2.11, 500, 955, 237, 1
1, 11, 11, 11.0, 1.0, 1.0, 11.0, 11, 11, 1, 2
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, 2
10, 37, 370, 3.7, 0.592, 0.722, 8.11, 219, 267, 27, 1
11, 71, 781, 6.455, 0.461, 0.659, 5.54, 360, 515, 65, 1
11, 288, 3168, 26.182, 0.248, 0.5, 2.04, 787, 1584, 386, 1
14, 27, 378, 1.929, 0.479, 0.709, 7.24, 181, 268, 25, 1
13, 67, 871, 5.154, 0.432, 0.517, 6.6, 376, 450, 57, 1
10, 31, 310, 3.1, 0.645, 0.774, 6.67, 200, 240, 30, 1
12, 85, 1020, 7.083, 0.476, 0.614, 5.4, 486, 626, 90, 1
93, 104, 9672, 1.118, 0.451, 0.611, 4.25, 4366, 5908, 1028, 3
14, 12, 168, 0.857, 0.429, 0.732, 6.55, 72, 123, 11, 1
42, 1, 42, 0.024, 1.0, 1.0, 42.0, 42, 42, 1, 4
14, 340, 4760, 24.286, 0.383, 0.521, 5.07, 1824, 2480, 360, 1
11, 17, 187, 1.545, 0.321, 0.652, 4.29, 60, 122, 14, 1
13, 6, 78, 0.462, 0.436, 0.449, 34.0, 34, 35, 1, 1
10, 80, 800, 8.0, 0.275, 0.435, 3.93, 220, 348, 56, 1
10, 89, 890, 8.9, 0.252, 0.496, 3.25, 224, 441, 69, 1
2, 16, 32, 8.0, 0.25, 0.531, 2.67, 8, 17, 3, 2
1, 136, 136, 136.0, 0.963, 1.0, 32.75, 131, 136, 4, 2
9, 83, 747, 9.222, 0.371, 0.727, 3.3, 277, 543, 84, 1
11, 90, 990, 8.182, 0.47, 0.718, 4.6, 465, 711, 101, 1
14, 1, 14, 0.071, 1.0, 1.0, 14.0, 14, 14, 1, 4
14, 314, 4396, 22.429, 0.379, 0.721, 4.66, 1664, 3168, 357, 1
10, 159, 1590, 15.9, 0.377, 0.763, 3.13, 600, 1213, 192, 1
14, 91, 1274, 6.5, 0.389, 0.628, 5.05, 495, 800, 98, 1
11, 161, 1771, 14.636, 0.329, 0.605, 3.05, 582, 1071, 191, 1
9, 62, 558, 6.889, 0.403, 0.665, 3.26, 225, 371, 69, 1
10, 18, 180, 1.8, 0.656, 0.9, 6.94, 118, 162, 17, 1
8, 154, 1232, 19.25, 0.424, 0.87, 2.75, 522, 1072, 190, 1
54, 357, 19278, 6.611, 0.299, 0.655, 6.4, 5766, 12626, 901, 5
12, 72, 864, 6.0, 0.623, 0.86, 6.73, 538, 743, 80, 1
10, 9, 90, 0.9, 0.644, 0.689, 58.0, 58, 62, 1, 1
8, 141, 1128, 17.625, 0.447, 0.932, 2.45, 504, 1051, 206, 1
14, 372, 5208, 26.571, 0.378, 0.586, 4.99, 1971, 3050, 395, 1
10, 143, 1430, 14.3, 0.355, 0.775, 2.33, 508, 1108, 218, 1
23, 124, 2852, 5.391, 0.941, 1.0, 17.21, 2684, 2852, 156, 1
10, 186, 1860, 18.6, 0.347, 0.771, 2.42, 645, 1434, 267, 1
14, 265, 3710, 18.929, 0.354, 0.565, 4.47, 1315, 2097, 294, 1
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, 1
10, 9, 90, 0.9, 0.689, 0.789, 10.33, 62, 71, 6, 1
8, 126, 1008, 15.75, 0.469, 0.961, 2.87, 473, 969, 165, 1
14, 367, 5138, 26.214, 0.349, 0.576, 4.5, 1791, 2962, 398, 1
11, 344, 3784, 31.273, 0.446, 0.712, 4.71, 1686, 2694, 358, 1
11, 167, 1837, 15.182, 0.371, 0.8, 2.86, 681, 1470, 238, 1
14, 326, 4564, 23.286, 0.363, 0.589, 4.4, 1657, 2689, 377, 1
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, 1
9, 18, 162, 2.0, 0.623, 0.864, 7.77, 101, 140, 13, 1
1, 255, 255, 255.0, 0.686, 1.0, 4.86, 175, 255, 36, 2
17, 203, 3451, 11.941, 0.925, 0.999, 14.19, 3192, 3448, 225, 1
13, 222, 2886, 17.077, 0.377, 0.692, 4.92, 1087, 1997, 221, 1
17, 266, 4522, 15.647, 0.921, 1.0, 12.82, 4167, 4522, 325, 1
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, 4
12, 175, 2100, 14.583, 0.403, 0.774, 4.28, 847, 1625, 198, 1
17, 98, 1666, 5.765, 0.929, 1.0, 14.88, 1548, 1666, 104, 1
10, 17, 170, 1.7, 0.482, 0.759, 6.83, 82, 129, 12, 1
12, 252, 3024, 21.0, 0.416, 0.682, 4.75, 1259, 2062, 265, 1
1, 30, 30, 30.0, 0.4, 1.0, 2.4, 12, 30, 5, 2
8, 50, 400, 6.25, 0.528, 0.955, 3.01, 211, 382, 70, 1
26, 378, 9828, 14.538, 0.229, 0.584, 3.46, 2252, 5737, 650, 1
24, 166, 3984, 6.917, 0.905, 0.98, 17.08, 3604, 3905, 211, 1
14, 419, 5866, 29.929, 0.373, 0.603, 4.51, 2188, 3535, 485, 1
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, 1
14, 417, 5838, 29.786, 0.359, 0.559, 4.48, 2094, 3262, 467, 1
9, 19, 171, 2.111, 0.62, 0.836, 7.57, 106, 143, 14, 1
12, 272, 3264, 22.667, 0.329, 0.75, 2.74, 1075, 2448, 393, 1
11, 98, 1078, 8.909, 0.378, 0.724, 3.04, 408, 781, 134, 1
168, 135, 22680, 0.804, 0.82, 0.904, 62.81, 18591, 20513, 296, 3
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
12, 72, 864, 6.0, 0.615, 0.862, 6.4, 531, 745, 83, 1
11, 185, 2035, 16.818, 0.487, 0.883, 4.5, 991, 1796, 220, 1
10, 10, 100, 1.0, 0.52, 0.53, 52.0, 52, 53, 1, 1
10, 16, 160, 1.6, 0.619, 0.963, 6.19, 99, 154, 16, 1
7, 123, 861, 17.571, 0.419, 0.962, 2.62, 361, 828, 138, 1
28, 333, 9324, 11.893, 0.351, 0.65, 4.55, 3270, 6057, 718, 1
7, 157, 1099, 22.429, 0.439, 0.874, 2.77, 482, 961, 174, 1
3, 3, 9, 1.0, 0.889, 1.0, 8.0, 8, 9, 1, 1
9, 369, 3321, 41.0, 0.329, 0.639, 2.67, 1094, 2122, 409, 1
7, 14, 98, 2.0, 0.102, 0.204, 10.0, 10, 20, 1, 2
1, 15, 15, 15.0, 0.533, 1.0, 2.0, 8, 15, 4, 2
9, 82, 738, 9.111, 0.312, 0.669, 2.74, 230, 494, 84, 1
24, 170, 4080, 7.083, 0.931, 0.999, 17.04, 3799, 4075, 223, 1
24, 209, 5016, 8.708, 0.926, 0.992, 17.27, 4645, 4976, 269, 1
17, 350, 5950, 20.588, 0.363, 0.577, 5.22, 2162, 3433, 414, 1
12, 266, 3192, 22.167, 0.338, 0.667, 2.72, 1079, 2130, 397, 1
11, 198, 2178, 18.0, 0.383, 0.773, 2.9, 834, 1683, 288, 1
72, 96, 6912, 1.333, 0.488, 0.582, 15.69, 3374, 4025, 215, 3
11, 72, 792, 6.545, 0.665, 0.938, 6.35, 527, 743, 83, 1
16, 341, 5456, 21.313, 0.378, 0.724, 5.23, 2060, 3949, 394, 1
25, 203, 5075, 8.12, 0.837, 0.929, 15.22, 4246, 4713, 279, 1
11, 56, 616, 5.091, 0.386, 0.7, 3.09, 238, 431, 77, 1
12, 22, 264, 1.833, 0.621, 0.788, 9.65, 164, 208, 17, 1
23, 120, 2760, 5.217, 0.942, 1.0, 17.44, 2599, 2760, 149, 1
11, 23, 253, 2.091, 0.585, 0.834, 8.22, 148, 211, 18, 1
12, 22, 264, 1.833, 0.538, 0.852, 8.35, 142, 225, 17, 1
17, 398, 6766, 23.412, 0.32, 0.608, 5.3, 2162, 4117, 408, 1
16, 212, 3392, 13.25, 0.376, 0.693, 5.75, 1276, 2349, 222, 1
3, 424, 1272, 141.33, 0.537, 0.557, 136.6, 683, 709, 5, 1
9, 83, 747, 9.222, 0.356, 0.914, 2.77, 266, 683, 96, 1
16, 227, 3632, 14.188, 0.41, 0.731, 4.97, 1490, 2654, 300, 1
16, 382, 6112, 23.875, 0.375, 0.6, 5.16, 2292, 3670, 444, 1
11, 20, 220, 1.818, 0.577, 0.882, 8.47, 127, 194, 15, 1
16, 309, 4944, 19.313, 0.382, 0.549, 5.38, 1890, 2713, 351, 1
15, 294, 4410, 19.6, 0.395, 0.651, 5.28, 1743, 2872, 330, 1
3, 4, 12, 1.333, 0.833, 0.917, 10.0, 10, 11, 1, 1
7, 54, 378, 7.714, 0.497, 0.849, 3.42, 188, 321, 55, 1
1, 23, 23, 23.0, 0.348, 1.0, 1.6, 8, 23, 5, 2
16, 352, 5632, 22.0, 0.39, 0.738, 5.25, 2196, 4157, 418, 1
14, 2, 28, 0.143, 0.536, 0.536, 15.0, 15, 15, 1, 4
24, 135, 3240, 5.625, 0.911, 0.966, 18.69, 2953, 3131, 158, 1
11, 2, 22, 0.182, 0.636, 0.636, 14.0, 14, 14, 1, 4
11, 22, 242, 2.0, 0.632, 0.864, 8.05, 153, 209, 19, 1
15, 268, 4020, 17.867, 0.413, 0.731, 5.1, 1661, 2940, 326, 1
11, 94, 1034, 8.545, 0.38, 0.677, 3.12, 393, 700, 126, 1
10, 57, 570, 5.7, 0.407, 0.739, 2.94, 232, 421, 79, 1
16, 439, 7024, 27.438, 0.384, 0.724, 5.09, 2696, 5084, 530, 1
11, 436, 4796, 39.636, 0.336, 0.755, 2.86, 1612, 3623, 564, 1
11, 22, 242, 2.0, 0.603, 0.888, 8.59, 146, 215, 17, 1
11, 378, 4158, 34.364, 0.33, 0.684, 2.95, 1371, 2846, 465, 1
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
77, 271, 20867, 3.519, 0.478, 0.744, 11.28, 9981, 15523, 885, 1
8, 13, 104, 1.625, 0.663, 0.817, 6.9, 69, 85, 10, 1
8, 13, 104, 1.625, 0.635, 0.788, 8.25, 66, 82, 8, 1
10, 248, 2480, 24.8, 0.356, 0.729, 2.6, 883, 1807, 340, 1
8, 48, 384, 6.0, 0.354, 0.901, 1.68, 136, 346, 81, 1
9, 281, 2529, 31.222, 0.272, 0.856, 1.73, 687, 2164, 398, 1
7, 13, 91, 1.857, 0.791, 0.978, 6.0, 72, 89, 12, 1
9, 276, 2484, 30.667, 0.388, 0.846, 2.58, 964, 2102, 373, 1
8, 13, 104, 1.625, 0.625, 0.817, 5.91, 65, 85, 11, 1
8, 12, 96, 1.5, 0.583, 0.813, 6.22, 56, 78, 9, 1
8, 184, 1472, 23.0, 0.237, 0.777, 1.64, 349, 1144, 213, 1
7, 5, 35, 0.714, 0.829, 0.829, 29.0, 29, 29, 1, 1
6, 130, 780, 21.667, 0.253, 0.528, 2.05, 197, 412, 96, 1
87, 116, 10092, 1.333, 0.406, 0.416, 104.95, 4093, 4194, 39, 1
17, 24, 408, 1.412, 0.426, 0.735, 4.7, 174, 300, 37, 1
9, 159, 1431, 17.667, 0.249, 0.605, 1.93, 356, 866, 184, 1
8, 206, 1648, 25.75, 0.236, 0.793, 1.64, 389, 1307, 237, 1
17, 21, 357, 1.235, 0.373, 0.613, 16.63, 133, 219, 8, 1
9, 73, 657, 8.111, 0.298, 0.627, 2.55, 196, 412, 77, 1
8, 109, 872, 13.625, 0.219, 0.595, 1.61, 191, 519, 119, 1
8, 76, 608, 9.5, 0.232, 0.51, 1.88, 141, 310, 75, 1
7, 231, 1617, 33.0, 0.26, 0.64, 1.71, 420, 1035, 246, 1
7, 227, 1589, 32.429, 0.217, 0.509, 1.6, 345, 809, 215, 1
8, 192, 1536, 24.0, 0.207, 0.579, 1.57, 318, 889, 203, 1
7, 135, 945, 19.286, 0.156, 0.753, 1.23, 147, 712, 120, 1
3, 5, 15, 1.667, 0.533, 0.8, 4.0, 8, 12, 2, 1
5, 177, 885, 35.4, 0.226, 0.498, 1.71, 200, 441, 117, 1
6, 47, 282, 7.833, 0.177, 0.45, 1.61, 50, 127, 31, 1
4, 25, 100, 6.25, 0.28, 0.71, 1.33, 28, 71, 21, 1
7, 162, 1134, 23.143, 0.096, 0.235, 1.49, 109, 266, 73, 1
10, 189, 1890, 18.9, 0.263, 0.515, 2.34, 498, 973, 213, 1
7, 111, 777, 15.857, 0.254, 0.883, 1.5, 197, 686, 131, 1
18, 185, 3330, 10.278, 0.163, 0.358, 2.39, 544, 1193, 228, 1
6, 71, 426, 11.833, 0.329, 0.958, 1.57, 140, 408, 89, 1
17, 34, 578, 2.0, 0.123, 0.156, 17.75, 71, 90, 4, 1
6, 28, 168, 4.667, 0.327, 0.589, 2.12, 55, 99, 26, 1
7, 72, 504, 10.286, 0.236, 0.651, 1.7, 119, 328, 70, 1
9, 153, 1377, 17.0, 0.304, 0.848, 2.06, 419, 1168, 203, 1
84, 1, 84, 0.012, 1.0, 1.0, 84.0, 84, 84, 1, 4
10, 325, 3250, 32.5, 0.215, 0.692, 1.51, 700, 2248, 463, 1
17, 24, 408, 1.412, 0.36, 0.708, 5.88, 147, 289, 25, 1
7, 50, 350, 7.143, 0.266, 0.74, 1.45, 93, 259, 64, 1
117, 1, 117, 0.0090, 1.0, 1.0, 117.0, 117, 117, 1, 4
5, 93, 465, 18.6, 0.351, 1.0, 1.66, 163, 465, 98, 1
6, 97, 582, 16.167, 0.232, 0.852, 1.55, 135, 496, 87, 1
6, 96, 576, 16.0, 0.335, 0.703, 2.44, 193, 405, 79, 1
5, 63, 315, 12.6, 0.368, 0.927, 2.0, 116, 292, 58, 1
6, 96, 576, 16.0, 0.309, 0.644, 2.44, 178, 371, 73, 1
6, 96, 576, 16.0, 0.351, 0.755, 2.43, 202, 435, 83, 1
16, 24, 384, 1.5, 0.411, 0.872, 4.51, 158, 335, 35, 1
6, 96, 576, 16.0, 0.302, 0.795, 2.2, 174, 458, 79, 1
10, 282, 2820, 28.2, 0.191, 0.701, 1.43, 540, 1977, 378, 1
9, 183, 1647, 20.333, 0.218, 0.6, 1.42, 359, 989, 252, 1
6, 93, 558, 15.5, 0.276, 0.962, 1.52, 154, 537, 101, 1
9, 80, 720, 8.889, 0.231, 0.694, 1.54, 166, 500, 108, 1
5, 96, 480, 19.2, 0.329, 0.717, 2.14, 158, 344, 74, 1
6, 96, 576, 16.0, 0.293, 0.724, 2.09, 169, 417, 81, 1
160, 286, 45760, 1.788, 0.201, 0.226, 55.42, 9199, 10347, 166, 5
9, 9, 81, 1.0, 0.321, 0.395, 13.0, 26, 32, 2, 1
11, 57, 627, 5.182, 0.343, 0.678, 2.95, 215, 425, 73, 1
9, 160, 1440, 17.778, 0.215, 0.8, 1.58, 310, 1152, 196, 1
9, 127, 1143, 14.111, 0.213, 0.679, 1.58, 243, 776, 154, 1
6, 7, 42, 1.167, 0.333, 0.952, 1.4, 14, 40, 10, 1
9, 88, 792, 9.778, 0.263, 0.726, 1.59, 208, 575, 131, 1
7, 38, 266, 5.429, 0.41, 0.91, 1.82, 109, 242, 60, 1
7, 36, 252, 5.143, 0.456, 0.98, 2.05, 115, 247, 56, 1
9, 98, 882, 10.889, 0.285, 0.645, 2.06, 251, 569, 122, 1
6, 21, 126, 3.5, 0.238, 0.738, 1.58, 30, 93, 19, 1
8, 69, 552, 8.625, 0.261, 0.879, 1.47, 144, 485, 98, 1
6, 10, 60, 1.667, 0.183, 0.65, 1.83, 11, 39, 6, 1
6, 7, 42, 1.167, 0.333, 0.738, 2.33, 14, 31, 6, 1
7, 8, 56, 1.143, 0.214, 0.625, 1.71, 12, 35, 7, 1
9, 32, 288, 3.556, 0.417, 0.715, 3.08, 120, 206, 39, 1
7, 8, 56, 1.143, 0.304, 0.768, 1.42, 17, 43, 12, 1
1, 77, 77, 77.0, 0.325, 1.0, 1.04, 25, 77, 24, 1
6, 82, 492, 13.667, 0.104, 0.303, 1.31, 51, 149, 39, 1
9, 72, 648, 8.0, 0.255, 0.494, 2.01, 165, 320, 82, 1
16, 90, 1440, 5.625, 0.197, 0.77, 1.39, 283, 1109, 204, 1
67, 296, 19832, 4.418, 0.088, 0.285, 1.54, 1748, 5649, 1134, 1
8, 117, 936, 14.625, 0.201, 0.698, 1.45, 188, 653, 130, 1
9, 55, 495, 6.111, 0.275, 0.661, 1.92, 136, 327, 71, 1
9, 49, 441, 5.444, 0.252, 0.739, 1.61, 111, 326, 69, 1
6, 20, 120, 3.333, 0.317, 0.983, 1.52, 38, 118, 25, 1
10, 285, 2850, 28.5, 0.175, 0.598, 1.58, 499, 1703, 315, 1
6, 13, 78, 2.167, 0.295, 0.692, 1.53, 23, 54, 15, 1
5, 16, 80, 3.2, 0.25, 0.938, 2.0, 20, 75, 10, 1
7, 27, 189, 3.857, 0.259, 0.688, 1.44, 49, 130, 34, 1
7, 22, 154, 3.143, 0.097, 0.403, 1.36, 15, 62, 11, 1
5, 42, 210, 8.4, 0.257, 0.838, 1.46, 54, 176, 37, 1
7, 35, 245, 5.0, 0.245, 0.804, 1.36, 60, 197, 44, 1
7, 39, 273, 5.571, 0.147, 0.48, 1.67, 40, 131, 24, 1
7, 40, 280, 5.714, 0.25, 0.832, 1.59, 70, 233, 44, 1
5, 29, 145, 5.8, 0.276, 0.779, 1.6, 40, 113, 25, 1
36, 186, 6696, 5.167, 0.318, 0.654, 7.28, 2126, 4382, 292, 1
11, 60, 660, 5.455, 0.271, 0.85, 1.97, 179, 561, 91, 1
13, 390, 5070, 30.0, 0.182, 0.735, 1.56, 924, 3727, 593, 1
1, 58, 58, 58.0, 0.845, 1.0, 9.8, 49, 58, 5, 2
1, 107, 107, 107.0, 0.869, 1.0, 18.6, 93, 107, 5, 2
14, 440, 6160, 31.429, 0.158, 0.626, 1.54, 975, 3857, 632, 1
3, 550, 1650, 183.33, 0.339, 0.401, 15.11, 559, 662, 37, 2
14, 422, 5908, 30.143, 0.18, 0.58, 1.7, 1062, 3426, 624, 1
13, 311, 4043, 23.923, 0.216, 0.759, 1.63, 873, 3069, 537, 1
3, 463, 1389, 154.33, 0.296, 0.382, 13.7, 411, 531, 30, 2
14, 409, 5726, 29.214, 0.172, 0.578, 1.79, 984, 3307, 551, 1
1, 206, 206, 206.0, 0.99, 1.0, 204.0, 204, 206, 1, 2
13, 218, 2834, 16.769, 0.216, 0.737, 1.78, 612, 2090, 344, 1
1, 17, 17, 17.0, 1.0, 1.0, 17.0, 17, 17, 1, 2
1, 34, 34, 34.0, 0.471, 1.0, 1.07, 16, 34, 15, 2
7, 18, 126, 2.571, 0.167, 0.437, 2.63, 21, 55, 8, 1
9, 311, 2799, 34.556, 0.163, 0.582, 1.34, 456, 1629, 340, 1
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
2, 52, 104, 26.0, 0.231, 0.529, 1.5, 24, 55, 16, 2
9, 181, 1629, 20.111, 0.217, 0.661, 1.66, 354, 1077, 213, 1
9, 134, 1206, 14.889, 0.216, 0.68, 1.65, 260, 820, 158, 1
7, 65, 455, 9.286, 0.215, 0.798, 1.38, 98, 363, 71, 1
7, 178, 1246, 25.429, 0.242, 0.795, 1.41, 301, 990, 213, 1
9, 268, 2412, 29.778, 0.132, 0.534, 1.24, 319, 1288, 258, 1
1, 106, 106, 106.0, 0.434, 1.0, 1.02, 46, 106, 45, 2
7, 135, 945, 19.286, 0.202, 0.732, 1.43, 191, 692, 134, 1
7, 91, 637, 13.0, 0.179, 0.816, 1.24, 114, 520, 92, 1
7, 346, 2422, 49.429, 0.167, 0.707, 1.19, 404, 1712, 339, 1
7, 42, 294, 6.0, 0.143, 0.714, 1.27, 42, 210, 33, 1
20, 30, 600, 1.5, 0.433, 0.597, 13.68, 260, 358, 19, 1
1, 67, 67, 67.0, 0.985, 1.0, 66.0, 66, 67, 1, 2
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, 2
8, 32, 256, 4.0, 0.402, 0.496, 34.33, 103, 127, 3, 1
8, 28, 224, 3.5, 0.438, 0.496, 19.6, 98, 111, 5, 1
7, 42, 294, 6.0, 0.405, 0.976, 2.05, 119, 287, 58, 1
10, 82, 820, 8.2, 0.3, 0.832, 2.05, 246, 682, 120, 1
10, 31, 310, 3.1, 0.281, 0.606, 1.98, 87, 188, 44, 1
2, 25, 50, 12.5, 0.36, 1.0, 4.5, 18, 50, 4, 2
2, 24, 48, 12.0, 0.354, 1.0, 3.4, 17, 48, 5, 2
2, 21, 42, 10.5, 0.452, 1.0, 6.33, 19, 42, 3, 2
14, 102, 1428, 7.286, 0.356, 0.709, 2.96, 509, 1013, 172, 1
10, 10, 100, 1.0, 0.57, 0.91, 3.17, 57, 91, 18, 1
14, 84, 1176, 6.0, 0.261, 0.623, 2.31, 307, 733, 133, 1
11, 64, 704, 5.818, 0.395, 0.558, 3.35, 278, 393, 83, 1
7, 4, 28, 0.571, 0.714, 0.929, 10.0, 20, 26, 2, 1
6, 7, 42, 1.167, 0.357, 0.548, 7.5, 15, 23, 2, 1
11, 99, 1089, 9.0, 0.23, 0.601, 2.14, 250, 654, 117, 1
9, 85, 765, 9.444, 0.302, 0.812, 1.82, 231, 621, 127, 1
9, 92, 828, 10.222, 0.365, 0.954, 2.2, 302, 790, 137, 1
1, 52, 52, 52.0, 0.981, 1.0, 51.0, 51, 52, 1, 2
10, 11, 110, 1.1, 0.373, 1.0, 1.58, 41, 110, 26, 1
8, 27, 216, 3.375, 0.218, 0.829, 2.14, 47, 179, 22, 1
311, 463, 143993, 1.489, 0.088, 0.16, 3.93, 12631, 23092, 3212, 5
12, 101, 1212, 8.417, 0.292, 0.792, 1.99, 354, 960, 178, 1
12, 85, 1020, 7.083, 0.305, 0.828, 1.94, 311, 845, 160, 1
8, 99, 792, 12.375, 0.351, 0.962, 1.66, 278, 762, 167, 1
12, 117, 1404, 9.75, 0.251, 0.635, 1.86, 353, 891, 190, 1
9, 95, 855, 10.556, 0.284, 0.849, 1.91, 243, 726, 127, 1
9, 45, 405, 5.0, 0.319, 0.923, 2.11, 129, 374, 61, 1
1, 148, 148, 148.0, 0.959, 1.0, 47.33, 142, 148, 3, 2
15, 342, 5130, 22.8, 0.24, 0.548, 2.49, 1232, 2810, 495, 1
13, 85, 1105, 6.538, 0.327, 0.633, 2.76, 361, 700, 131, 1
9, 107, 963, 11.889, 0.383, 0.858, 2.22, 369, 826, 166, 1
7, 71, 497, 10.143, 0.394, 0.958, 1.87, 196, 476, 105, 1
12, 80, 960, 6.667, 0.324, 0.673, 2.45, 311, 646, 127, 1
24, 117, 2808, 4.875, 0.347, 0.729, 2.88, 975, 2048, 338, 1
12, 67, 804, 5.583, 0.376, 0.751, 2.99, 302, 604, 101, 1
9, 35, 315, 3.889, 0.397, 0.832, 1.92, 125, 262, 65, 1
